,idind,b2,b2a,b2b,b2c_yr,b2c_mo,b3b,b4,b5,b6,b7,b9a,b9,wave,b10,b11,b12,b3,b3a,b8,b13,b7_93,b12_93,hhid,line,commid,t1,t2,t3,t4,t5
60200,412403019081.0,1.0,,0.0,,,0.0,2.0,4.0,2.0,1.0,0.0,,2009.0,,,,,,,,,,412403019.0,81.0,412403.0,41.0,2.0,4.0,3.0,19.0
60209,412403020001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412403020.0,1.0,412403.0,41.0,2.0,4.0,3.0,20.0
60218,412403020002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412403020.0,2.0,412403.0,41.0,2.0,4.0,3.0,20.0
60233,412403041001.0,1.0,,0.0,,,0.0,6.0,2.0,4.0,9.0,0.0,,2009.0,,,,,,,,,,412403041.0,1.0,412403.0,41.0,2.0,4.0,3.0,41.0
60237,412403041002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412403041.0,2.0,412403.0,41.0,2.0,4.0,3.0,41.0
60242,412403121001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412403121.0,1.0,412403.0,41.0,2.0,4.0,3.0,121.0
60245,412403121002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412403121.0,2.0,412403.0,41.0,2.0,4.0,3.0,121.0
60254,412404001001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404001.0,1.0,412404.0,41.0,2.0,4.0,4.0,1.0
60262,412404001002.0,0.0,,,,,,,,,,,,2009.0,,,,,,,,,,412404001.0,2.0,412404.0,41.0,2.0,4.0,4.0,1.0
60266,412404001005.0,1.0,,0.0,,,0.0,6.0,5.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,412404001.0,5.0,412404.0,41.0,2.0,4.0,4.0,1.0
60267,412404001006.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,412404001.0,6.0,412404.0,41.0,2.0,4.0,4.0,1.0
60268,412404001021.0,1.0,,0.0,,,0.0,6.0,5.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,412404001.0,21.0,412404.0,41.0,2.0,4.0,4.0,1.0
60276,412404002001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404002.0,1.0,412404.0,41.0,2.0,4.0,4.0,2.0
60286,412404002002.0,0.0,5.0,,1996.0,10.0,,,,,,,,2009.0,,,,,,,,,,412404002.0,2.0,412404.0,41.0,2.0,4.0,4.0,2.0
60312,412404003001.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,412404003.0,1.0,412404.0,41.0,2.0,4.0,4.0,3.0
60320,412404003002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404003.0,2.0,412404.0,41.0,2.0,4.0,4.0,3.0
60328,412404003003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,412404003.0,3.0,412404.0,41.0,2.0,4.0,4.0,3.0
60337,412404003021.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404003.0,21.0,412404.0,41.0,2.0,4.0,4.0,3.0
60348,412404004001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404004.0,1.0,412404.0,41.0,2.0,4.0,4.0,4.0
60357,412404004002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404004.0,2.0,412404.0,41.0,2.0,4.0,4.0,4.0
60388,412404005002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404005.0,2.0,412404.0,41.0,2.0,4.0,4.0,5.0
60400,412404006001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404006.0,1.0,412404.0,41.0,2.0,4.0,4.0,6.0
60409,412404006002.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,412404006.0,2.0,412404.0,41.0,2.0,4.0,4.0,6.0
60427,412404006041.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404006.0,41.0,412404.0,41.0,2.0,4.0,4.0,6.0
60447,412404008002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404008.0,2.0,412404.0,41.0,2.0,4.0,4.0,8.0
60458,412404008005.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404008.0,5.0,412404.0,41.0,2.0,4.0,4.0,8.0
60463,412404008041.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404008.0,41.0,412404.0,41.0,2.0,4.0,4.0,8.0
60470,412404009001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404009.0,1.0,412404.0,41.0,2.0,4.0,4.0,9.0
60479,412404009002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404009.0,2.0,412404.0,41.0,2.0,4.0,4.0,9.0
60489,412404009003.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404009.0,3.0,412404.0,41.0,2.0,4.0,4.0,9.0
60503,412404010001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404010.0,1.0,412404.0,41.0,2.0,4.0,4.0,10.0
60510,412404010002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404010.0,2.0,412404.0,41.0,2.0,4.0,4.0,10.0
60537,412404011001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,412404011.0,1.0,412404.0,41.0,2.0,4.0,4.0,11.0
60547,412404011002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404011.0,2.0,412404.0,41.0,2.0,4.0,4.0,11.0
60568,412404012001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404012.0,1.0,412404.0,41.0,2.0,4.0,4.0,12.0
60577,412404012002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404012.0,2.0,412404.0,41.0,2.0,4.0,4.0,12.0
60588,412404012005.0,1.0,,0.0,,,0.0,7.0,5.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,412404012.0,5.0,412404.0,41.0,2.0,4.0,4.0,12.0
60589,412404012121.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404012.0,121.0,412404.0,41.0,2.0,4.0,4.0,12.0
60596,412404013002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404013.0,2.0,412404.0,41.0,2.0,4.0,4.0,13.0
60604,412404013003.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404013.0,3.0,412404.0,41.0,2.0,4.0,4.0,13.0
60635,412404014003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404014.0,3.0,412404.0,41.0,2.0,4.0,4.0,14.0
60652,412404015001.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,412404015.0,1.0,412404.0,41.0,2.0,4.0,4.0,15.0
60661,412404015002.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,412404015.0,2.0,412404.0,41.0,2.0,4.0,4.0,15.0
60679,412404015005.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,412404015.0,5.0,412404.0,41.0,2.0,4.0,4.0,15.0
60689,412404015061.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,412404015.0,61.0,412404.0,41.0,2.0,4.0,4.0,15.0
60698,412404016001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,412404016.0,1.0,412404.0,41.0,2.0,4.0,4.0,16.0
60708,412404016002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404016.0,2.0,412404.0,41.0,2.0,4.0,4.0,16.0
60731,412404017002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404017.0,2.0,412404.0,41.0,2.0,4.0,4.0,17.0
60736,412404017003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404017.0,3.0,412404.0,41.0,2.0,4.0,4.0,17.0
60741,412404017004.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,1.0,1.0,,2009.0,,,,,,,,,,412404017.0,4.0,412404.0,41.0,2.0,4.0,4.0,17.0
60742,412404017121.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404017.0,121.0,412404.0,41.0,2.0,4.0,4.0,17.0
60752,412404018001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404018.0,1.0,412404.0,41.0,2.0,4.0,4.0,18.0
60761,412404018002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404018.0,2.0,412404.0,41.0,2.0,4.0,4.0,18.0
60776,412404019001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404019.0,1.0,412404.0,41.0,2.0,4.0,4.0,19.0
60800,412404019062.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404019.0,62.0,412404.0,41.0,2.0,4.0,4.0,19.0
60819,412404031001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404031.0,1.0,412404.0,41.0,2.0,4.0,4.0,31.0
60827,412404031002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404031.0,2.0,412404.0,41.0,2.0,4.0,4.0,31.0
60838,412404032001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,1.0,,2009.0,,,,,,,,,,412404032.0,1.0,412404.0,41.0,2.0,4.0,4.0,32.0
60846,412404032002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404032.0,2.0,412404.0,41.0,2.0,4.0,4.0,32.0
60857,412404033001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404033.0,1.0,412404.0,41.0,2.0,4.0,4.0,33.0
60865,412404033002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,1.0,0.0,,2009.0,,,,,,,,,,412404033.0,2.0,412404.0,41.0,2.0,4.0,4.0,33.0
60875,412404034001.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,412404034.0,1.0,412404.0,41.0,2.0,4.0,4.0,34.0
60882,412404034002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404034.0,2.0,412404.0,41.0,2.0,4.0,4.0,34.0
60885,412404034003.0,1.0,,0.0,,,1.0,7.0,5.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,412404034.0,3.0,412404.0,41.0,2.0,4.0,4.0,34.0
60893,412404041001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,1.0,,2009.0,,,,,,,,,,412404041.0,1.0,412404.0,41.0,2.0,4.0,4.0,41.0
60903,412404041002.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,412404041.0,2.0,412404.0,41.0,2.0,4.0,4.0,41.0
60907,412404041003.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,412404041.0,3.0,412404.0,41.0,2.0,4.0,4.0,41.0
60925,412404101001.0,1.0,,0.0,,,0.0,7.0,5.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,412404101.0,1.0,412404.0,41.0,2.0,4.0,4.0,101.0
60929,412404101002.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,412404101.0,2.0,412404.0,41.0,2.0,4.0,4.0,101.0
60984,421101004002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,421101004.0,2.0,421101.0,42.0,1.0,1.0,1.0,4.0
61006,421101006001.0,1.0,,1.0,2007.0,3.0,0.0,6.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421101006.0,1.0,421101.0,42.0,1.0,1.0,1.0,6.0
61014,421101006002.0,0.0,5.0,,2001.0,5.0,,,,,,,,2009.0,,,,,,,,,,421101006.0,2.0,421101.0,42.0,1.0,1.0,1.0,6.0
61041,421101009001.0,1.0,,0.0,,,0.0,6.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421101009.0,1.0,421101.0,42.0,1.0,1.0,1.0,9.0
61049,421101009002.0,0.0,5.0,,2005.0,9.0,,,,,,,,2009.0,,,,,,,,,,421101009.0,2.0,421101.0,42.0,1.0,1.0,1.0,9.0
61061,421101010001.0,0.0,5.0,,1998.0,3.0,,,,,,,,2009.0,,,,,,,,,,421101010.0,1.0,421101.0,42.0,1.0,1.0,1.0,10.0
61071,421101010002.0,0.0,5.0,,1993.0,1.0,,,,,,,,2009.0,,,,,,,,,,421101010.0,2.0,421101.0,42.0,1.0,1.0,1.0,10.0
61095,421101011001.0,0.0,5.0,,1991.0,10.0,,,,,,,,2009.0,,,,,,,,,,421101011.0,1.0,421101.0,42.0,1.0,1.0,1.0,11.0
61103,421101011002.0,0.0,5.0,,1997.0,10.0,,,,,,,,2009.0,,,,,,,,,,421101011.0,2.0,421101.0,42.0,1.0,1.0,1.0,11.0
61112,421101012001.0,0.0,5.0,,1999.0,10.0,,,,,,,,2009.0,,,,,,,,,,421101012.0,1.0,421101.0,42.0,1.0,1.0,1.0,12.0
61122,421101012002.0,0.0,5.0,,1998.0,7.0,,,,,,,,2009.0,,,,,,,,,,421101012.0,2.0,421101.0,42.0,1.0,1.0,1.0,12.0
61156,421101014001.0,1.0,,0.0,,,0.0,7.0,3.0,7.0,3.0,0.0,,2009.0,,,,,,,,,,421101014.0,1.0,421101.0,42.0,1.0,1.0,1.0,14.0
61165,421101014002.0,1.0,,0.0,,,0.0,4.0,3.0,7.0,3.0,0.0,,2009.0,,,,,,,,,,421101014.0,2.0,421101.0,42.0,1.0,1.0,1.0,14.0
61177,421101015001.0,0.0,5.0,,2004.0,5.0,,,,,,,,2009.0,,,,,,,,,,421101015.0,1.0,421101.0,42.0,1.0,1.0,1.0,15.0
61187,421101015002.0,0.0,5.0,,2002.0,7.0,,,,,,,,2009.0,,,,,,,,,,421101015.0,2.0,421101.0,42.0,1.0,1.0,1.0,15.0
61195,421101015003.0,1.0,,0.0,,,0.0,6.0,4.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,421101015.0,3.0,421101.0,42.0,1.0,1.0,1.0,15.0
61203,421101015081.0,1.0,,0.0,,,1.0,11.0,4.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421101015.0,81.0,421101.0,42.0,1.0,1.0,1.0,15.0
61213,421101016001.0,0.0,5.0,,2008.0,7.0,,,,,,,,2009.0,,,,,,,,,,421101016.0,1.0,421101.0,42.0,1.0,1.0,1.0,16.0
61223,421101016002.0,0.0,5.0,,2009.0,9.0,,,,,,,,2009.0,,,,,,,,,,421101016.0,2.0,421101.0,42.0,1.0,1.0,1.0,16.0
61237,421101017001.0,1.0,,0.0,,,1.0,2.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421101017.0,1.0,421101.0,42.0,1.0,1.0,1.0,17.0
61246,421101017002.0,0.0,5.0,,2008.0,10.0,,,,,,,,2009.0,,,,,,,,,,421101017.0,2.0,421101.0,42.0,1.0,1.0,1.0,17.0
61256,421101018001.0,0.0,5.0,,2002.0,6.0,,,,,,,,2009.0,,,,,,,,,,421101018.0,1.0,421101.0,42.0,1.0,1.0,1.0,18.0
61308,421101020001.0,0.0,5.0,,2003.0,10.0,,,,,,,,2009.0,,,,,,,,,,421101020.0,1.0,421101.0,42.0,1.0,1.0,1.0,20.0
61316,421101020002.0,0.0,5.0,,1987.0,4.0,,,,,,,,2009.0,,,,,,,,,,421101020.0,2.0,421101.0,42.0,1.0,1.0,1.0,20.0
61323,421101041001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101041.0,1.0,421101.0,42.0,1.0,1.0,1.0,41.0
61330,421101041002.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101041.0,2.0,421101.0,42.0,1.0,1.0,1.0,41.0
61337,421101042001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101042.0,1.0,421101.0,42.0,1.0,1.0,1.0,42.0
61344,421101042002.0,1.0,,0.0,,,1.0,1.0,3.0,8.0,2.0,0.0,,2009.0,,,,,,,,,,421101042.0,2.0,421101.0,42.0,1.0,1.0,1.0,42.0
61351,421101061001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101061.0,1.0,421101.0,42.0,1.0,1.0,1.0,61.0
61357,421101061002.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101061.0,2.0,421101.0,42.0,1.0,1.0,1.0,61.0
61363,421101062001.0,0.0,5.0,,1992.0,8.0,,,,,,,,2009.0,,,,,,,,,,421101062.0,1.0,421101.0,42.0,1.0,1.0,1.0,62.0
61369,421101062002.0,0.0,5.0,,1993.0,8.0,,,,,,,,2009.0,,,,,,,,,,421101062.0,2.0,421101.0,42.0,1.0,1.0,1.0,62.0
61373,421101081001.0,0.0,5.0,,2002.0,4.0,,,,,,,,2009.0,,,,,,,,,,421101081.0,1.0,421101.0,42.0,1.0,1.0,1.0,81.0
61377,421101081002.0,0.0,5.0,,1996.0,8.0,,,,,,,,2009.0,,,,,,,,,,421101081.0,2.0,421101.0,42.0,1.0,1.0,1.0,81.0
61381,421101082001.0,0.0,5.0,,1993.0,1.0,,,,,,,,2009.0,,,,,,,,,,421101082.0,1.0,421101.0,42.0,1.0,1.0,1.0,82.0
61384,421101082003.0,1.0,,0.0,,,1.0,6.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421101082.0,3.0,421101.0,42.0,1.0,1.0,1.0,82.0
61386,421101082121.0,1.0,,0.0,,,1.0,6.0,4.0,7.0,3.0,0.0,,2009.0,,,,,,,,,,421101082.0,121.0,421101.0,42.0,1.0,1.0,1.0,82.0
61388,421101121001.0,1.0,,0.0,,,0.0,1.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101121.0,1.0,421101.0,42.0,1.0,1.0,1.0,121.0
61391,421101121002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,3.0,0.0,,2009.0,,,,,,,,,,421101121.0,2.0,421101.0,42.0,1.0,1.0,1.0,121.0
61394,421101122001.0,1.0,,0.0,,,0.0,8.0,3.0,1.0,2.0,0.0,,2009.0,,,,,,,,,,421101122.0,1.0,421101.0,42.0,1.0,1.0,1.0,122.0
61397,421101122002.0,1.0,,0.0,,,0.0,2.0,3.0,2.0,2.0,0.0,,2009.0,,,,,,,,,,421101122.0,2.0,421101.0,42.0,1.0,1.0,1.0,122.0
61419,421102001001.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,421102001.0,1.0,421102.0,42.0,1.0,1.0,2.0,1.0
61429,421102001002.0,0.0,5.0,,1986.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102001.0,2.0,421102.0,42.0,1.0,1.0,2.0,1.0
61453,421102002004.0,1.0,,0.0,,,1.0,2.0,4.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421102002.0,4.0,421102.0,42.0,1.0,1.0,2.0,2.0
61456,421102002101.0,1.0,,0.0,,,0.0,7.0,4.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421102002.0,101.0,421102.0,42.0,1.0,1.0,2.0,2.0
61475,421102004001.0,0.0,5.0,,2007.0,8.0,,,,,,,,2009.0,,,,,,,,,,421102004.0,1.0,421102.0,42.0,1.0,1.0,2.0,4.0
61484,421102004002.0,0.0,5.0,,2009.0,7.0,,,,,,,,2009.0,,,,,,,,,,421102004.0,2.0,421102.0,42.0,1.0,1.0,2.0,4.0
61491,421102004003.0,1.0,,0.0,,,1.0,2.0,3.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,421102004.0,3.0,421102.0,42.0,1.0,1.0,2.0,4.0
61506,421102005002.0,0.0,5.0,,2000.0,10.0,,,,,,,,2009.0,,,,,,,,,,421102005.0,2.0,421102.0,42.0,1.0,1.0,2.0,5.0
61521,421102007001.0,1.0,,0.0,,,0.0,4.0,3.0,7.0,3.0,0.0,,2009.0,,,,,,,,,,421102007.0,1.0,421102.0,42.0,1.0,1.0,2.0,7.0
61528,421102007002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,421102007.0,2.0,421102.0,42.0,1.0,1.0,2.0,7.0
61561,421102009001.0,1.0,,0.0,,,1.0,7.0,5.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,421102009.0,1.0,421102.0,42.0,1.0,1.0,2.0,9.0
61571,421102009002.0,0.0,5.0,,2001.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102009.0,2.0,421102.0,42.0,1.0,1.0,2.0,9.0
61578,421102009003.0,0.0,,,,,,,,,,,,2009.0,,,,,,,,,,421102009.0,3.0,421102.0,42.0,1.0,1.0,2.0,9.0
61586,421102010001.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,421102010.0,1.0,421102.0,42.0,1.0,1.0,2.0,10.0
61594,421102010002.0,0.0,7.0,,,,,,,,,,,2009.0,,,,,,,,,,421102010.0,2.0,421102.0,42.0,1.0,1.0,2.0,10.0
61636,421102014001.0,0.0,5.0,,2006.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102014.0,1.0,421102.0,42.0,1.0,1.0,2.0,14.0
61646,421102014002.0,0.0,5.0,,2000.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102014.0,2.0,421102.0,42.0,1.0,1.0,2.0,14.0
61656,421102014003.0,0.0,3.0,,,,,,,,,,,2009.0,,,,,,,,,,421102014.0,3.0,421102.0,42.0,1.0,1.0,2.0,14.0
61696,421102017001.0,1.0,,0.0,,,0.0,11.0,2.0,9.0,1.0,0.0,,2009.0,,,,,,,,,,421102017.0,1.0,421102.0,42.0,1.0,1.0,2.0,17.0
61703,421102017002.0,1.0,,0.0,,,0.0,6.0,4.0,7.0,3.0,0.0,,2009.0,,,,,,,,,,421102017.0,2.0,421102.0,42.0,1.0,1.0,2.0,17.0
61711,421102018001.0,0.0,5.0,,1997.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102018.0,1.0,421102.0,42.0,1.0,1.0,2.0,18.0
61718,421102018002.0,0.0,5.0,,1991.0,6.0,,,,,,,,2009.0,,,,,,,,,,421102018.0,2.0,421102.0,42.0,1.0,1.0,2.0,18.0
61724,421102018003.0,1.0,,0.0,,,0.0,7.0,4.0,7.0,2.0,0.0,,2009.0,,,,,,,,,,421102018.0,3.0,421102.0,42.0,1.0,1.0,2.0,18.0
61750,421102042002.0,0.0,5.0,,1985.0,7.0,,,,,,,,2009.0,,,,,,,,,,421102042.0,2.0,421102.0,42.0,1.0,1.0,2.0,42.0
61757,421102042003.0,1.0,,0.0,,,1.0,2.0,3.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421102042.0,3.0,421102.0,42.0,1.0,1.0,2.0,42.0
61762,421102042004.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,421102042.0,4.0,421102.0,42.0,1.0,1.0,2.0,42.0
61767,421102043001.0,0.0,5.0,,1985.0,9.0,,,,,,,,2009.0,,,,,,,,,,421102043.0,1.0,421102.0,42.0,1.0,1.0,2.0,43.0
61772,421102043002.0,1.0,,0.0,,,1.0,13.0,5.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,421102043.0,2.0,421102.0,42.0,1.0,1.0,2.0,43.0
61784,421102044002.0,0.0,5.0,,1985.0,5.0,,,,,,,,2009.0,,,,,,,,,,421102044.0,2.0,421102.0,42.0,1.0,1.0,2.0,44.0
61796,421102045061.0,1.0,,0.0,,,0.0,10.0,4.0,3.0,3.0,0.0,,2009.0,,,,,,,,,,421102045.0,61.0,421102.0,42.0,1.0,1.0,2.0,45.0
61799,421102045062.0,0.0,1.0,,,,,,,,,,,2009.0,,,,,,,,,,421102045.0,62.0,421102.0,42.0,1.0,1.0,2.0,45.0
61801,421102045063.0,1.0,,0.0,,,0.0,4.0,4.0,7.0,1.0,0.0,,2009.0,,,,,,,,,,421102045.0,63.0,421102.0,42.0,1.0,1.0,2.0,45.0
61806,421102046001.0,0.0,5.0,,1992.0,12.0,,,,,,,,2009.0,,,,,,,,,,421102046.0,1.0,421102.0,42.0,1.0,1.0,2.0,46.0
61812,421102046002.0,0.0,5.0,,1991.0,2.0,,,,,,,,2009.0,,,,,,,,,,421102046.0,2.0,421102.0,42.0,1.0,1.0,2.0,46.0
61819,421102047001.0,0.0,5.0,,1993.0,5.0,,,,,,,,2009.0,,,,,,,,,,421102047.0,1.0,421102.0,42.0,1.0,1.0,2.0,47.0
61826,421102047002.0,0.0,5.0,,1986.0,10.0,,,,,,,,2009.0,,,,,,,,,,421102047.0,2.0,421102.0,42.0,1.0,1.0,2.0,47.0
61832,421102048001.0,0.0,5.0,,1993.0,3.0,,,,,,,,2009.0,,,,,,,,,,421102048.0,1.0,421102.0,42.0,1.0,1.0,2.0,48.0
61839,421102048002.0,0.0,5.0,,1991.0,9.0,,,,,,,,2009.0,,,,,,,,,,421102048.0,2.0,421102.0,42.0,1.0,1.0,2.0,48.0
61845,421102121001.0,0.0,5.0,,1989.0,3.0,,,,,,,,2009.0,,,,,,,,,,421102121.0,1.0,421102.0,42.0,1.0,1.0,2.0,121.0
61847,421102121002.0,0.0,5.0,,1995.0,11.0,,,,,,,,2009.0,,,,,,,,,,421102121.0,2.0,421102.0,42.0,1.0,1.0,2.0,121.0
61849,421102122001.0,0.0,2.0,,,,,,,,,,,2009.0,,,,,,,,,,421102122.0,1.0,421102.0,42.0,1.0,1.0,2.0,122.0
61852,421102122002.0,0.0,5.0,,2007.0,9.0,,,,,,,,2009.0,,,,,,,,,,421102122.0,2.0,421102.0,42.0,1.0,1.0,2.0,122.0
61855,421102123001.0,0.0,5.0,,2007.0,10.0,,,,,,,,2009.0,,,,,,,,,,421102123.0,1.0,421102.0,42.0,1.0,1.0,2.0,123.0
61858,421102123002.0,0.0,5.0,,2008.0,2.0,,,,,,,,2009.0,,,,,,,,,,421102123.0,2.0,421102.0,42.0,1.0,1.0,2.0,123.0
61889,421103001003.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,421103001.0,3.0,421103.0,42.0,1.0,1.0,3.0,1.0
61905,421103001031.0,1.0,,0.0,,,0.0,7.0,5.0,7.0,9.0,1.0,,2009.0,,,,,,,,,,421103001.0,31.0,421103.0,42.0,1.0,1.0,3.0,1.0
61916,421103002001.0,1.0,,0.0,,,0.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,421103002.0,1.0,421103.0,42.0,1.0,1.0,3.0,2.0
61926,421103002002.0,1.0,,0.0,,,1.0,5.0,2.0,6.0,9.0,0.0,,2009.0,,,,,,,,,,421103002.0,2.0,421103.0,42.0,1.0,1.0,3.0,2.0
