,idind_m,idind_c,s52,s54,s58,wave,hhid_m,line_m,hhid_c,line_c,commid,t1,t2,t3,t4,t5
57195,522201007001.0,522201007004.0,,,,2009.0,522201007.0,1.0,522201007.0,4.0,522201.0,52.0,2.0,2.0,1.0,7.0
57200,522201007081.0,522201007082.0,1.0,,,2009.0,522201007.0,81.0,522201007.0,82.0,522201.0,52.0,2.0,2.0,1.0,7.0
57205,522201007081.0,522201007121.0,1.0,,,2009.0,522201007.0,81.0,522201007.0,121.0,522201.0,52.0,2.0,2.0,1.0,7.0
57212,522201009002.0,522201009005.0,,,,2009.0,522201009.0,2.0,522201009.0,5.0,522201.0,52.0,2.0,2.0,1.0,9.0
57225,522201011062.0,522201011063.0,1.0,,,2009.0,522201011.0,62.0,522201011.0,63.0,522201.0,52.0,2.0,2.0,1.0,11.0
57230,522201012004.0,522201012005.0,,,,2009.0,522201012.0,4.0,522201012.0,5.0,522201.0,52.0,2.0,2.0,1.0,12.0
57236,522201012004.0,522201012006.0,,,,2009.0,522201012.0,4.0,522201012.0,6.0,522201.0,52.0,2.0,2.0,1.0,12.0
57246,522201012004.0,522201012801.0,,,,2009.0,522201012.0,4.0,522201012.0,801.0,522201.0,52.0,2.0,2.0,1.0,12.0
57254,522201012005.0,522201012102.0,1.0,,,2009.0,522201012.0,5.0,522201012.0,102.0,522201.0,52.0,2.0,2.0,1.0,12.0
57256,522201013004.0,522201013006.0,,,,2009.0,522201013.0,4.0,522201013.0,6.0,522201.0,52.0,2.0,2.0,1.0,13.0
57266,522201013004.0,522201013801.0,,,,2009.0,522201013.0,4.0,522201013.0,801.0,522201.0,52.0,2.0,2.0,1.0,13.0
57270,522201014003.0,522201014004.0,,,,2009.0,522201014.0,3.0,522201014.0,4.0,522201.0,52.0,2.0,2.0,1.0,14.0
57277,522201014003.0,522201014005.0,,,,2009.0,522201014.0,3.0,522201014.0,5.0,522201.0,52.0,2.0,2.0,1.0,14.0
57289,522201015001.0,522201015005.0,,,,2009.0,522201015.0,1.0,522201015.0,5.0,522201.0,52.0,2.0,2.0,1.0,15.0
57301,522201015061.0,522201015121.0,1.0,,,2009.0,522201015.0,61.0,522201015.0,121.0,522201.0,52.0,2.0,2.0,1.0,15.0
57304,522201016002.0,522201016003.0,0.0,1.0,266.0,2009.0,522201016.0,2.0,522201016.0,3.0,522201.0,52.0,2.0,2.0,1.0,16.0
57310,522201017101.0,522201017102.0,1.0,,,2009.0,522201017.0,101.0,522201017.0,102.0,522201.0,52.0,2.0,2.0,1.0,17.0
57312,522201018002.0,522201018003.0,,,,2009.0,522201018.0,2.0,522201018.0,3.0,522201.0,52.0,2.0,2.0,1.0,18.0
57319,522201018002.0,522201018004.0,,,,2009.0,522201018.0,2.0,522201018.0,4.0,522201.0,52.0,2.0,2.0,1.0,18.0
57329,522201018002.0,522201018801.0,,,,2009.0,522201018.0,2.0,522201018.0,801.0,522201.0,52.0,2.0,2.0,1.0,18.0
57334,522201019001.0,522201019003.0,,,,2009.0,522201019.0,1.0,522201019.0,3.0,522201.0,52.0,2.0,2.0,1.0,19.0
57341,522201019001.0,522201019004.0,,,,2009.0,522201019.0,1.0,522201019.0,4.0,522201.0,52.0,2.0,2.0,1.0,19.0
57352,522201020001.0,522201020005.0,,,,2009.0,522201020.0,1.0,522201020.0,5.0,522201.0,52.0,2.0,2.0,1.0,20.0
57356,522201020061.0,522201020062.0,1.0,,,2009.0,522201020.0,61.0,522201020.0,62.0,522201.0,52.0,2.0,2.0,1.0,20.0
57363,522201020061.0,522201020101.0,1.0,,,2009.0,522201020.0,61.0,522201020.0,101.0,522201.0,52.0,2.0,2.0,1.0,20.0
57369,522201061005.0,522201061006.0,,,,2009.0,522201061.0,5.0,522201061.0,6.0,522201.0,52.0,2.0,2.0,1.0,61.0
57372,522201062081.0,522201062082.0,,,,2009.0,522201062.0,81.0,522201062.0,82.0,522201.0,52.0,2.0,2.0,1.0,62.0
57384,522202001002.0,522202001003.0,,,,2009.0,522202001.0,2.0,522202001.0,3.0,522202.0,52.0,2.0,2.0,2.0,1.0
57391,522202001002.0,522202001004.0,,,,2009.0,522202001.0,2.0,522202001.0,4.0,522202.0,52.0,2.0,2.0,2.0,1.0
57398,522202001002.0,522202001005.0,,,,2009.0,522202001.0,2.0,522202001.0,5.0,522202.0,52.0,2.0,2.0,2.0,1.0
57405,522202001101.0,522202001121.0,1.0,,,2009.0,522202001.0,101.0,522202001.0,121.0,522202.0,52.0,2.0,2.0,2.0,1.0
57408,522202001101.0,522202001142.0,,,,2009.0,522202001.0,101.0,522202001.0,142.0,522202.0,52.0,2.0,2.0,2.0,1.0
57438,522202003002.0,522202003003.0,,,,2009.0,522202003.0,2.0,522202003.0,3.0,522202.0,52.0,2.0,2.0,2.0,3.0
57445,522202003002.0,522202003004.0,,,,2009.0,522202003.0,2.0,522202003.0,4.0,522202.0,52.0,2.0,2.0,2.0,3.0
57452,522202003002.0,522202003005.0,,,,2009.0,522202003.0,2.0,522202003.0,5.0,522202.0,52.0,2.0,2.0,2.0,3.0
57457,522202003081.0,522202003082.0,,,,2009.0,522202003.0,81.0,522202003.0,82.0,522202.0,52.0,2.0,2.0,2.0,3.0
57462,522202003081.0,522202003101.0,,,,2009.0,522202003.0,81.0,522202003.0,101.0,522202.0,52.0,2.0,2.0,2.0,3.0
57467,522202003081.0,522202003102.0,,,,2009.0,522202003.0,81.0,522202003.0,102.0,522202.0,52.0,2.0,2.0,2.0,3.0
57473,522202004002.0,522202004004.0,,,,2009.0,522202004.0,2.0,522202004.0,4.0,522202.0,52.0,2.0,2.0,2.0,4.0
57480,522202004002.0,522202004005.0,,,,2009.0,522202004.0,2.0,522202004.0,5.0,522202.0,52.0,2.0,2.0,2.0,4.0
57487,522202004002.0,522202063001.0,,,,2009.0,522202004.0,2.0,522202063.0,1.0,522202.0,52.0,2.0,2.0,2.0,4.0
57514,522202006002.0,522202006003.0,,,,2009.0,522202006.0,2.0,522202006.0,3.0,522202.0,52.0,2.0,2.0,2.0,6.0
57521,522202006002.0,522202006004.0,,,,2009.0,522202006.0,2.0,522202006.0,4.0,522202.0,52.0,2.0,2.0,2.0,6.0
57528,522202006002.0,522202006801.0,,,,2009.0,522202006.0,2.0,522202006.0,801.0,522202.0,52.0,2.0,2.0,2.0,6.0
57536,522202006002.0,522202006802.0,,,,2009.0,522202006.0,2.0,522202006.0,802.0,522202.0,52.0,2.0,2.0,2.0,6.0
57542,522202006041.0,522202006061.0,1.0,,,2009.0,522202006.0,41.0,522202006.0,61.0,522202.0,52.0,2.0,2.0,2.0,6.0
57548,522202006041.0,522202006121.0,1.0,,,2009.0,522202006.0,41.0,522202006.0,121.0,522202.0,52.0,2.0,2.0,2.0,6.0
57552,522202007002.0,522202007003.0,,,,2009.0,522202007.0,2.0,522202007.0,3.0,522202.0,52.0,2.0,2.0,2.0,7.0
57559,522202007002.0,522202007004.0,,,,2009.0,522202007.0,2.0,522202007.0,4.0,522202.0,52.0,2.0,2.0,2.0,7.0
57566,522202007002.0,522202007801.0,,,,2009.0,522202007.0,2.0,522202007.0,801.0,522202.0,52.0,2.0,2.0,2.0,7.0
57573,522202007002.0,522202007802.0,,,,2009.0,522202007.0,2.0,522202007.0,802.0,522202.0,52.0,2.0,2.0,2.0,7.0
57579,522202007031.0,522202007041.0,,,,2009.0,522202007.0,31.0,522202007.0,41.0,522202.0,52.0,2.0,2.0,2.0,7.0
57585,522202007031.0,522202007042.0,,,,2009.0,522202007.0,31.0,522202007.0,42.0,522202.0,52.0,2.0,2.0,2.0,7.0
57592,522202008002.0,522202008003.0,,,,2009.0,522202008.0,2.0,522202008.0,3.0,522202.0,52.0,2.0,2.0,2.0,8.0
57598,522202008002.0,522202008004.0,,,,2009.0,522202008.0,2.0,522202008.0,4.0,522202.0,52.0,2.0,2.0,2.0,8.0
57605,522202008002.0,522202008005.0,,,,2009.0,522202008.0,2.0,522202008.0,5.0,522202.0,52.0,2.0,2.0,2.0,8.0
57614,522202008002.0,522202008801.0,,,,2009.0,522202008.0,2.0,522202008.0,801.0,522202.0,52.0,2.0,2.0,2.0,8.0
57620,522202008061.0,522202008062.0,1.0,,,2009.0,522202008.0,61.0,522202008.0,62.0,522202.0,52.0,2.0,2.0,2.0,8.0
57629,522202009002.0,522202009005.0,,,,2009.0,522202009.0,2.0,522202009.0,5.0,522202.0,52.0,2.0,2.0,2.0,9.0
57636,522202009002.0,522202061001.0,,,,2009.0,522202009.0,2.0,522202061.0,1.0,522202.0,52.0,2.0,2.0,2.0,9.0
57643,522202009002.0,522202101001.0,,,,2009.0,522202009.0,2.0,522202101.0,1.0,522202.0,52.0,2.0,2.0,2.0,9.0
57650,522202010002.0,522202010005.0,,,,2009.0,522202010.0,2.0,522202010.0,5.0,522202.0,52.0,2.0,2.0,2.0,10.0
57657,522202010002.0,522202010007.0,,,,2009.0,522202010.0,2.0,522202010.0,7.0,522202.0,52.0,2.0,2.0,2.0,10.0
