,idind_m,idind_c,gender,s57,cprel,west_dob_y,moon_dob_y,s56
7712,422102008002.0,422102008003.0,1.0,,,1969.0,1969.0,
7713,422102008002.0,422102008801.0,,1.0,,1964.0,1964.0,1964.0
7714,422102008002.0,422102008802.0,2.0,,,1966.0,1966.0,
7715,422102008002.0,422102121001.0,1.0,,,1971.0,1971.0,
7716,422102008031.0,422102008032.0,1.0,,,1992.0,1992.0,
7717,422102009002.0,422102009003.0,1.0,,,1984.0,1984.0,
7718,422102009002.0,422102009004.0,2.0,,,1986.0,1986.0,
7719,422102010002.0,422102010004.0,2.0,,1.0,1973.0,1973.0,
7720,422102010002.0,422102010005.0,2.0,,1.0,1973.0,1973.0,
7721,422102010041.0,422102010042.0,2.0,,,1992.0,1992.0,
7722,422102010041.0,422102010061.0,1.0,,,1998.0,1998.0,
7723,422102011031.0,422102011032.0,2.0,,,1993.0,1993.0,
7724,422102011031.0,422102011061.0,1.0,,,1998.0,1998.0,
7725,422102012002.0,422102012004.0,1.0,,,1968.0,1968.0,
7726,422102012002.0,422102012005.0,1.0,,,1975.0,1974.0,
7727,422102012002.0,422102012801.0,2.0,,,1967.0,1967.0,
7728,422102012041.0,422102012042.0,1.0,,,1997.0,1997.0,
7729,422102013002.0,422102013003.0,2.0,,,1969.0,1969.0,
7730,422102013002.0,422102013004.0,2.0,,,1972.0,1972.0,
7731,422102013002.0,422102013005.0,2.0,,,1975.0,1975.0,
7732,422102013002.0,422102013801.0,2.0,,,1965.0,1965.0,
7733,422102013002.0,422102013802.0,2.0,,,1967.0,1967.0,
7734,422102014031.0,422102014032.0,1.0,,,1992.0,1992.0,
7735,422102015002.0,422102015004.0,2.0,,,1983.0,1983.0,
7736,422102015002.0,422102015005.0,1.0,0.0,,1989.0,1989.0,
7737,422102015002.0,422102015801.0,2.0,,,1987.0,1987.0,
7738,422102016002.0,422102016005.0,2.0,,,1971.0,1971.0,
7739,422102016005.0,422102016032.0,1.0,,1.0,1993.0,1993.0,
7740,422102018002.0,422102018003.0,1.0,,,1986.0,1986.0,
7741,422102019002.0,422102019003.0,1.0,,,1987.0,1987.0,
7742,422102019002.0,422102019031.0,2.0,,,1992.0,1992.0,
7743,422102020002.0,422102020003.0,1.0,,,1983.0,1983.0,
7744,422102020002.0,422102020004.0,1.0,,,1987.0,1987.0,
7745,422102041002.0,422102041003.0,1.0,,,1992.0,1992.0,
7746,422102041141.0,422102041801.0,2.0,,,1995.0,1995.0,
7747,422102042002.0,422102042003.0,1.0,,,1996.0,1996.0,
7748,422102101002.0,422102101003.0,1.0,,,1996.0,1996.0,
7749,422102102002.0,422102102003.0,2.0,,,2005.0,2005.0,
7750,422102102002.0,422102102161.0,1.0,,,2013.0,2013.0,
7751,422102121002.0,422102121003.0,1.0,,1.0,2003.0,2003.0,
7752,422102141002.0,422102141003.0,1.0,,,2003.0,2003.0,
7753,422102162003.0,422102162004.0,2.0,,,2001.0,2001.0,
7754,422102164002.0,422102164003.0,1.0,,,1991.0,1991.0,
7755,422103001004.0,422103001005.0,2.0,,,1993.0,1993.0,
7756,422103002001.0,422103002004.0,1.0,,1.0,1972.0,1972.0,
7757,422103002041.0,422103002161.0,2.0,,,1998.0,1998.0,
7758,422103003002.0,422103003003.0,2.0,,,1979.0,1979.0,
7759,422103003002.0,422103003004.0,1.0,,,1986.0,1985.0,
7760,422103004001.0,422103004003.0,1.0,,,1977.0,1977.0,
7761,422103004001.0,422103004004.0,2.0,,,1982.0,1982.0,
7762,422103004121.0,422103004122.0,1.0,,,2007.0,2007.0,
7763,422103005002.0,422103005004.0,2.0,,1.0,1973.0,1973.0,
7764,422103005002.0,422103005005.0,2.0,,1.0,1976.0,1976.0,
7765,422103005021.0,422103005041.0,1.0,,,1993.0,1993.0,
7766,422103006002.0,422103006003.0,1.0,,,1983.0,1983.0,
7767,422103006002.0,422103006004.0,2.0,,,1988.0,1988.0,
7768,422103006161.0,422103006162.0,2.0,,,2005.0,2005.0,
7769,422103006161.0,422103006163.0,1.0,,,2013.0,2013.0,
7770,422103007002.0,422103007003.0,1.0,,,1979.0,1979.0,
7771,422103007002.0,422103007004.0,1.0,,,1981.0,1981.0,
7772,422103008002.0,422103008003.0,1.0,,,1964.0,1964.0,
7773,422103008002.0,422103008004.0,2.0,,,1968.0,1968.0,
7774,422103008002.0,422103008005.0,2.0,,,1972.0,1972.0,
7775,422103008006.0,422103008007.0,2.0,,,1988.0,1988.0,
7776,422103009001.0,422103009002.0,1.0,,,1970.0,1969.0,
7777,422103009001.0,422103009003.0,1.0,,,1977.0,1977.0,
7778,422103009031.0,422103009032.0,1.0,,,1993.0,1993.0,
7779,422103010002.0,422103010003.0,2.0,,,1984.0,1984.0,
7780,422103010002.0,422103010004.0,2.0,,,1988.0,1988.0,
7781,422103011002.0,422103011003.0,2.0,,,1987.0,1987.0,
7782,422103011002.0,422103011031.0,1.0,,,1993.0,1993.0,
7783,422103011161.0,422103011162.0,2.0,,,1999.0,1999.0,
7784,422103012002.0,422103012003.0,1.0,,,1983.0,1983.0,
7785,422103012002.0,422103012004.0,2.0,,,1989.0,1989.0,
7786,422103013001.0,422103013002.0,1.0,,,1978.0,1978.0,
7787,422103013001.0,422103013003.0,2.0,,,1985.0,1985.0,
7788,422103013082.0,422103013081.0,1.0,,,2002.0,2002.0,
7789,422103014001.0,422103014002.0,1.0,,,1970.0,1970.0,
7790,422103014001.0,422103014003.0,2.0,,,1973.0,1973.0,
7791,422103014041.0,422103014031.0,2.0,,,1991.0,1991.0,
7792,422103014041.0,422103014042.0,1.0,,,1996.0,1996.0,
7793,422103015001.0,422103015002.0,2.0,,,1968.0,1967.0,
7794,422103015001.0,422103015003.0,2.0,,,1969.0,1969.0,
7795,422103015001.0,422103015004.0,2.0,,,1971.0,1971.0,
7796,422103015001.0,422103015005.0,1.0,,,1973.0,1973.0,
7797,422103017002.0,422103017004.0,2.0,,,1982.0,1981.0,
7798,422103017002.0,422103017005.0,2.0,,,1989.0,1988.0,
7799,422103017004.0,422103017162.0,1.0,,,2006.0,2006.0,
7800,422103018001.0,422103018002.0,1.0,,,1979.0,1979.0,
7801,422103018001.0,422103018003.0,2.0,,,1987.0,1987.0,
7802,422103018061.0,422103018081.0,2.0,,,2000.0,2000.0,
7803,422103019001.0,422103019003.0,1.0,,,1983.0,1983.0,
7804,422103019001.0,422103019004.0,1.0,,,1988.0,1988.0,
7805,422103020001.0,422103020003.0,1.0,,,1982.0,1981.0,
7806,422103020001.0,422103020004.0,1.0,,,1988.0,1987.0,
7807,422103042001.0,422103042003.0,1.0,,,1980.0,1980.0,
7808,422103042161.0,422103042162.0,1.0,,,2008.0,2008.0,
7809,422103061002.0,422103061003.0,2.0,,,1993.0,1992.0,
7810,422103061002.0,422103061162.0,1.0,,,2004.0,2004.0,
7811,422103102002.0,422103102003.0,1.0,,,1983.0,1983.0,
7812,422103102002.0,422103102004.0,1.0,,,1983.0,1983.0,
7813,422103102161.0,422103102162.0,1.0,,,2013.0,2013.0,
7814,422103121002.0,422103121004.0,2.0,,,1987.0,1987.0,
7815,422104001002.0,422104001003.0,2.0,,,1983.0,1983.0,
7816,422104001002.0,422104001004.0,1.0,,,1986.0,1986.0,
7817,422104001002.0,422104001801.0,1.0,,,1989.0,1989.0,
7818,422104001121.0,422104001122.0,2.0,,,2009.0,2009.0,
7819,422104002002.0,422104002003.0,1.0,,,1987.0,1987.0,
7820,422104003002.0,422104003003.0,2.0,,,1977.0,1976.0,
7821,422104003002.0,422104003004.0,1.0,,,1980.0,1980.0,
7822,422104004002.0,422104004003.0,1.0,,,1982.0,1982.0,
7823,422104004002.0,422104004004.0,1.0,,,1980.0,1980.0,
7824,422104004161.0,422104004162.0,2.0,,,2015.0,2015.0,
7825,422104005002.0,422104005003.0,2.0,,,1981.0,1980.0,
7826,422104005002.0,422104005004.0,2.0,,,1983.0,1982.0,
7827,422104005002.0,422104005005.0,2.0,,,1985.0,1984.0,
7828,422104006002.0,422104006003.0,1.0,,,1987.0,1987.0,
7829,422104006002.0,422104006004.0,2.0,,,1988.0,1988.0,
7830,422104007005.0,422104007002.0,1.0,,,1971.0,1971.0,
7831,422104007005.0,422104007003.0,1.0,,,1977.0,1977.0,
7832,422104007005.0,422104007004.0,2.0,,,1974.0,1974.0,
7833,422104008002.0,422104008003.0,2.0,,,1981.0,1981.0,
7834,422104008002.0,422104008004.0,1.0,,,1984.0,1983.0,
7835,422104009002.0,422104009003.0,1.0,,,1983.0,1983.0,
7836,422104009002.0,422104009004.0,1.0,,,1985.0,1984.0,
7837,422104009121.0,422104009122.0,2.0,,,2007.0,2007.0,
7838,422104009162.0,422104009163.0,2.0,,,2010.0,2010.0,
7839,422104010002.0,422104010003.0,1.0,,,1972.0,1972.0,
7840,422104010002.0,422104010004.0,2.0,,,1974.0,1974.0,
7841,422104010002.0,422104010005.0,1.0,,,1976.0,1976.0,
7842,422104010041.0,422104010042.0,1.0,,1.0,1994.0,1994.0,
7843,422104011002.0,422104011003.0,2.0,,,1970.0,1970.0,
7844,422104011002.0,422104011004.0,2.0,,,1972.0,1972.0,
7845,422104011002.0,422104011005.0,1.0,,,1975.0,1974.0,
7846,422104012021.0,422104012022.0,2.0,,,1990.0,1990.0,
7847,422104012021.0,422104012031.0,1.0,,,1992.0,1992.0,
7848,422104013002.0,422104013003.0,1.0,,,1977.0,1976.0,
7849,422104013002.0,422104013004.0,1.0,,,1979.0,1979.0,
7850,422104014002.0,422104014003.0,1.0,,,1988.0,1988.0,
7851,422104014002.0,422104014031.0,2.0,,,1992.0,1991.0,
7852,422104014161.0,422104014162.0,2.0,,,2015.0,2014.0,
7853,422104015002.0,422104015003.0,1.0,,,1984.0,1984.0,
7854,422104015002.0,422104015004.0,2.0,,,1985.0,1985.0,
7855,422104016031.0,422104016032.0,1.0,,,1992.0,1992.0,
7856,422104017002.0,422104017003.0,1.0,,,1984.0,1984.0,
7857,422104017002.0,422104017004.0,2.0,,,1985.0,1985.0,
7858,422104018031.0,422104018032.0,1.0,,,1993.0,1993.0,
7859,422104019002.0,422104019003.0,1.0,,,1982.0,1982.0,
7860,422104019002.0,422104019004.0,2.0,,,1984.0,1984.0,
7861,422104020002.0,422104020003.0,1.0,,,1975.0,1975.0,
7862,422104020002.0,422104020004.0,1.0,,,1979.0,1979.0,
7863,422104020061.0,422104020081.0,2.0,,,2000.0,2000.0,
7864,422104020061.0,422104020141.0,1.0,,,2009.0,2009.0,
7865,422104020102.0,422104020101.0,2.0,,,2005.0,2005.0,
7866,422104081002.0,422104081003.0,2.0,,,1991.0,1991.0,
7867,422104081002.0,422104081004.0,1.0,,,2000.0,2000.0,
7868,422104101002.0,422104101003.0,1.0,,,1991.0,1991.0,
7869,422104101002.0,422104101004.0,2.0,,,2005.0,2005.0,
7870,422104102002.0,422104102003.0,1.0,,,1992.0,1992.0,
7871,422104102002.0,422104102004.0,2.0,,,1994.0,1994.0,
7872,422104141162.0,422104141004.0,2.0,,,2011.0,2011.0,
7873,422104143002.0,422104143003.0,1.0,,,2001.0,2001.0,
7874,422104162002.0,422104162003.0,1.0,,,1992.0,1992.0,
7875,422104163002.0,422104163003.0,1.0,,,1993.0,1993.0,
7876,422201001001.0,422201001003.0,1.0,,,1970.0,1970.0,
7877,422201001001.0,422201001004.0,2.0,,,1974.0,1974.0,
7878,422201001001.0,422201001005.0,2.0,,,1976.0,1976.0,
7879,422201001041.0,422201001042.0,1.0,,,1994.0,1994.0,
7880,422201002001.0,422201002003.0,2.0,,,1987.0,1987.0,
7881,422201003001.0,422201003003.0,1.0,,,1969.0,1969.0,
7882,422201003001.0,422201003004.0,1.0,,,1972.0,1972.0,
7883,422201003001.0,422201003801.0,1.0,,,1967.0,1967.0,
7884,422201003001.0,422201003802.0,,0.0,,1971.0,1971.0,1971.0
7885,422201004001.0,422201004004.0,1.0,,1.0,1973.0,1973.0,
7886,422201004001.0,422201004005.0,1.0,,1.0,1978.0,1978.0,
7887,422201004031.0,422201004032.0,2.0,,,1993.0,1992.0,
7888,422201005001.0,422201005003.0,1.0,,,1980.0,1980.0,
7889,422201005001.0,422201005004.0,2.0,,,1986.0,1986.0,
7890,422201005121.0,422201005122.0,2.0,,,2003.0,2003.0,
7891,422201006042.0,422201006003.0,2.0,,,1983.0,1983.0,
7892,422201006042.0,422201006004.0,1.0,,,1985.0,1985.0,
7893,422201006042.0,422201006043.0,2.0,,1.0,1983.0,1983.0,
7894,422201006042.0,422201006044.0,1.0,,1.0,1985.0,1985.0,
7895,422201007001.0,422201007003.0,2.0,,,1982.0,1981.0,
7896,422201007001.0,422201007004.0,1.0,,,1985.0,1985.0,
7897,422201008001.0,422201008003.0,1.0,,,1985.0,1985.0,
7898,422201009003.0,422201009004.0,2.0,,,1986.0,1986.0,
7899,422201009003.0,422201009005.0,2.0,,,1989.0,1989.0,
7900,422201010002.0,422201010003.0,2.0,,,1987.0,1987.0,
7901,422201010002.0,422201010161.0,2.0,,,2002.0,2002.0,
7902,422201011001.0,422201011003.0,2.0,,,1980.0,1979.0,
7903,422201011001.0,422201011004.0,2.0,,,1981.0,1981.0,
7904,422201011001.0,422201011005.0,1.0,,,1984.0,1983.0,
7905,422201011101.0,422201011121.0,2.0,,,2007.0,2006.0,
7906,422201012003.0,422201012004.0,1.0,,,1988.0,1988.0,
7907,422201012003.0,422201012005.0,2.0,,,1984.0,1984.0,
7908,422201012141.0,422201012801.0,2.0,,,2011.0,2011.0,
7909,422201013001.0,422201013003.0,2.0,,,1967.0,1967.0,
7910,422201013001.0,422201013004.0,1.0,,,1969.0,1968.0,
7911,422201013001.0,422201013005.0,1.0,,,1971.0,1971.0,
7912,422201013001.0,422201013801.0,2.0,1.0,,1964.0,1964.0,1974.0
7913,422201013001.0,422201013802.0,2.0,1.0,,1966.0,1966.0,1967.0
7914,422201013041.0,422201013042.0,1.0,,1.0,1995.0,1995.0,
7915,422201013043.0,422201013044.0,2.0,,,1996.0,1996.0,
7916,422201014001.0,422201014006.0,2.0,,,1982.0,1982.0,
7917,422201014001.0,422201014007.0,1.0,,,1984.0,1984.0,
7918,422201016002.0,422201016004.0,1.0,,,1989.0,1989.0,
7919,422201017001.0,422201017004.0,1.0,,,1981.0,1981.0,
7920,422201017001.0,422201017005.0,1.0,,,1985.0,1985.0,
7921,422201018002.0,422201018004.0,1.0,,1.0,1972.0,1972.0,
7922,422201018002.0,422201018005.0,1.0,,1.0,1979.0,1979.0,
7923,422201018021.0,422201018022.0,2.0,,,1991.0,1991.0,
7924,422201018162.0,422201018161.0,2.0,,,2008.0,2008.0,
7925,422201020001.0,422201020801.0,1.0,,,1971.0,1971.0,
7926,422201020001.0,422201020802.0,1.0,,,1972.0,1972.0,
7927,422201020001.0,422201125002.0,1.0,,,1975.0,1975.0,
7928,422201041081.0,422201041101.0,1.0,,,2001.0,2001.0,
7929,422201042002.0,422201042003.0,2.0,,,1979.0,1979.0,
7930,422201042002.0,422201042004.0,2.0,,,1982.0,1982.0,
7931,422201043001.0,422201043004.0,1.0,,1.0,1979.0,1978.0,
7932,422201043081.0,422201043101.0,2.0,,,2004.0,2004.0,
7933,422201044002.0,422201044003.0,2.0,,,1983.0,1983.0,
7934,422201044002.0,422201044004.0,1.0,,,1986.0,1986.0,
7935,422201045061.0,422201045081.0,1.0,,,2003.0,2003.0,
7936,422201122001.0,422201122003.0,1.0,,,1986.0,1986.0,
7937,422201122001.0,422201122801.0,2.0,,,1983.0,1983.0,
7938,422201122161.0,422201122162.0,1.0,,,2011.0,2011.0,
7939,422201123002.0,422201123003.0,2.0,,,1984.0,1984.0,
7940,422201123002.0,422201123004.0,2.0,,,1988.0,1988.0,
7941,422201123002.0,422201123803.0,1.0,,,1990.0,1990.0,
7942,422201124001.0,422201124003.0,2.0,,,1999.0,1999.0,
7943,422201124001.0,422201124004.0,2.0,,,2009.0,2009.0,
7944,422201124001.0,422201124005.0,2.0,,,2009.0,2009.0,
7945,422201125001.0,422201125003.0,1.0,,,1999.0,1999.0,
7946,422201141004.0,422201141005.0,1.0,,,2007.0,2007.0,
7947,422201142003.0,422201142004.0,1.0,,,2004.0,2003.0,
7948,422201143002.0,422201143003.0,2.0,,,1989.0,1989.0,
7949,422201143002.0,422201143004.0,2.0,,,1991.0,1990.0,
7950,422202001002.0,422202001003.0,2.0,,,1968.0,1968.0,
7951,422202001002.0,422202001004.0,1.0,,,1971.0,1971.0,
7952,422202001002.0,422202001005.0,2.0,,,1973.0,1973.0,
7953,422202001002.0,422202001006.0,2.0,,,1978.0,1978.0,
7954,422202001041.0,422202001061.0,1.0,,,2000.0,1999.0,
7955,422202002002.0,422202002003.0,1.0,,,1981.0,1980.0,
7956,422202002002.0,422202002004.0,1.0,,,1984.0,1984.0,
7957,422202002121.0,422202002122.0,1.0,,,2007.0,2007.0,
7958,422202002121.0,422202002162.0,2.0,,,2012.0,2012.0,
7959,422202002123.0,422202002124.0,2.0,,,2006.0,2006.0,
7960,422202002123.0,422202002161.0,1.0,,,2012.0,2012.0,
7961,422202003161.0,422202003162.0,2.0,,,1994.0,1994.0,
7962,422202004002.0,422202004003.0,2.0,,,1984.0,1984.0,
7963,422202004002.0,422202004004.0,1.0,,,1986.0,1986.0,
7964,422202004161.0,422202004162.0,1.0,,,2013.0,2013.0,
7965,422202005001.0,422202005003.0,1.0,,,1979.0,1979.0,
7966,422202005001.0,422202005004.0,2.0,,,1983.0,1983.0,
7967,422202005081.0,422202005082.0,2.0,,,2004.0,2004.0,
7968,422202006002.0,422202006003.0,2.0,,,1985.0,1984.0,
7969,422202006002.0,422202006004.0,2.0,,,1986.0,1986.0,
7970,422202007002.0,422202007003.0,1.0,,,1979.0,1979.0,
7971,422202007002.0,422202007004.0,1.0,,,1982.0,1982.0,
7972,422202007161.0,422202007162.0,2.0,,,2007.0,2007.0,
7973,422202007161.0,422202007165.0,1.0,,,2015.0,2015.0,
7974,422202007163.0,422202007164.0,1.0,,,2006.0,2006.0,
7975,422202008002.0,422202008003.0,2.0,,,1980.0,1980.0,
7976,422202008002.0,422202008004.0,2.0,,,1982.0,1982.0,
7977,422202008002.0,422202008005.0,1.0,,,1983.0,1983.0,
7978,422202008161.0,422202008162.0,1.0,,,2008.0,2008.0,
7979,422202009002.0,422202009021.0,2.0,,1.0,1990.0,1990.0,
7980,422202009081.0,422202009082.0,2.0,,,1987.0,1987.0,
7981,422202010002.0,422202010006.0,1.0,,,1987.0,1987.0,
7982,422202011002.0,422202011003.0,1.0,,,1984.0,1983.0,
7983,422202011002.0,422202011004.0,2.0,,,1989.0,1989.0,
7984,422202012005.0,422202012002.0,1.0,,,1980.0,1980.0,
7985,422202012005.0,422202012003.0,1.0,,,1984.0,1984.0,
7986,422202012005.0,422202012004.0,2.0,,,1977.0,1977.0,
7987,422202012161.0,422202012162.0,1.0,,,2011.0,2011.0,
7988,422202013002.0,422202013004.0,2.0,,1.0,1972.0,1972.0,
7989,422202013007.0,422202013005.0,1.0,,,1984.0,1984.0,
7990,422202013007.0,422202013008.0,2.0,,,1986.0,1986.0,
7991,422202013162.0,422202013161.0,1.0,,,2007.0,2006.0,
7992,422202014002.0,422202014003.0,2.0,,,1982.0,1982.0,
7993,422202014002.0,422202014004.0,1.0,,,1984.0,1984.0,
7994,422202014002.0,422202014005.0,1.0,,,1989.0,1989.0,
7995,422202014161.0,422202014162.0,2.0,,,2008.0,2008.0,
7996,422202014161.0,422202014163.0,1.0,,,2013.0,2013.0,
7997,422202015002.0,422202015004.0,2.0,,,1970.0,1970.0,
7998,422202015002.0,422202015005.0,2.0,,,1977.0,1977.0,
7999,422202015002.0,422202015801.0,1.0,,,1970.0,1969.0,
8000,422202015002.0,422202015802.0,1.0,,,1972.0,1972.0,
8001,422202016001.0,422202016003.0,1.0,,,1975.0,1975.0,
8002,422202016001.0,422202016004.0,2.0,,,1979.0,1979.0,
8003,422202016001.0,422202016005.0,1.0,,,1980.0,1980.0,
8004,422202016061.0,422202016062.0,2.0,,,1999.0,1999.0,
8005,422202016061.0,422202016101.0,1.0,,,2005.0,2005.0,
8006,422202016161.0,422202016163.0,2.0,,,2002.0,2002.0,
8007,422202017002.0,422202017005.0,1.0,,,1985.0,1985.0,
8008,422202017002.0,422202017006.0,1.0,,,1987.0,1987.0,
8009,422202018005.0,422202018002.0,1.0,,,1978.0,1978.0,
8010,422202018005.0,422202018003.0,1.0,,,1975.0,1975.0,
8011,422202018005.0,422202018004.0,2.0,,,1973.0,1973.0,
8012,422202018061.0,422202018062.0,1.0,,,1999.0,1999.0,
8013,422202019004.0,422202019005.0,2.0,,1.0,1970.0,1970.0,
8014,422202020002.0,422202020003.0,1.0,,,1970.0,1969.0,
8015,422202020002.0,422202020004.0,2.0,,,1972.0,1972.0,
8016,422202020002.0,422202020005.0,2.0,,,1976.0,1976.0,
8017,422202020002.0,422202020006.0,1.0,,,1979.0,1979.0,
8018,422202020002.0,422202020801.0,,1.0,,1968.0,1968.0,1968.0
8019,422202020002.0,422202020802.0,,1.0,,1967.0,1967.0,1967.0
8020,422202020021.0,422202020022.0,2.0,,,1990.0,1990.0,
8021,422202041001.0,422202041003.0,1.0,,,1997.0,1997.0,
8022,422202042002.0,422202042003.0,2.0,,,1990.0,1990.0,
8023,422202042002.0,422202042004.0,1.0,,,1997.0,1997.0,
8024,422202081001.0,422202081003.0,2.0,,,1996.0,1995.0,
8025,422202121002.0,422202121003.0,2.0,,,2000.0,2000.0,
8026,422202161002.0,422202161003.0,1.0,,,1995.0,1995.0,
8027,422203001002.0,422203001003.0,1.0,,,1984.0,1984.0,
8028,422203001002.0,422203001004.0,2.0,,,1981.0,1980.0,
8029,422203002002.0,422203002003.0,2.0,,,1968.0,1968.0,
8030,422203002002.0,422203002004.0,2.0,,,1977.0,1977.0,
8031,422203002002.0,422203002005.0,1.0,,,1980.0,1980.0,
8032,422203002002.0,422203002006.0,2.0,,,1983.0,1983.0,
8033,422203002002.0,422203002801.0,1.0,1.0,,1974.0,1974.0,1974.0
8034,422203002081.0,422203002082.0,2.0,,,2004.0,2004.0,
8035,422203002081.0,422203002161.0,1.0,,,2011.0,2011.0,
8036,422203003002.0,422203003003.0,1.0,,,1985.0,1985.0,
8037,422203003002.0,422203003021.0,2.0,,,1991.0,1991.0,
8038,422203003161.0,422203003162.0,1.0,,,2012.0,2012.0,
8039,422203004002.0,422203004003.0,2.0,,,1982.0,1982.0,
8040,422203004002.0,422203004004.0,1.0,,,1985.0,1985.0,
8041,422203004002.0,422203004005.0,1.0,,,1987.0,1987.0,
8042,422203004161.0,422203004162.0,1.0,,,2010.0,2010.0,
8043,422203005002.0,422203005003.0,1.0,,,1986.0,1986.0,
8044,422203005002.0,422203005004.0,2.0,,,1988.0,1988.0,
8045,422203005161.0,422203005162.0,1.0,,,2012.0,2012.0,
8046,422203006002.0,422203006003.0,1.0,,,1976.0,1976.0,
8047,422203006002.0,422203006004.0,1.0,,,1979.0,1979.0,
8048,422203006061.0,422203006083.0,1.0,,,2000.0,2000.0,
8049,422203006061.0,422203006121.0,2.0,,,2005.0,2005.0,
8050,422203006081.0,422203006082.0,2.0,,,2002.0,2002.0,
8051,422203007002.0,422203007003.0,1.0,,,1989.0,1989.0,
8052,422203007002.0,422203007004.0,1.0,,,1992.0,1991.0,
8053,422203008002.0,422203008003.0,1.0,,,1988.0,1988.0,
8054,422203008002.0,422203008021.0,2.0,,,1990.0,1989.0,
8055,422203008002.0,422203008022.0,1.0,,,1992.0,1992.0,
8056,422203009002.0,422203009003.0,1.0,,,1981.0,1981.0,
8057,422203009002.0,422203009004.0,2.0,,,1985.0,1984.0,
8058,422203009101.0,422203009102.0,1.0,,,2004.0,2004.0,
8059,422203010002.0,422203010003.0,2.0,,,1983.0,1983.0,
8060,422203010002.0,422203010004.0,1.0,,,1985.0,1985.0,
8061,422203010162.0,422203010161.0,1.0,,,2011.0,2011.0,
8062,422203011002.0,422203011003.0,1.0,,,1964.0,1964.0,
8063,422203011002.0,422203011004.0,1.0,,,1967.0,1967.0,
8064,422203011002.0,422203011006.0,2.0,,,1971.0,1971.0,
8065,422203011002.0,422203011801.0,1.0,,,1952.0,1952.0,
8066,422203011002.0,422203011802.0,1.0,,,1954.0,1954.0,
8067,422203011002.0,422203011803.0,1.0,,,1958.0,1958.0,
8068,422203011002.0,422203011804.0,1.0,,,1962.0,1962.0,
8069,422203011031.0,422203011032.0,2.0,,,1993.0,1993.0,
8070,422203012002.0,422203012003.0,1.0,,,1980.0,1980.0,
8071,422203012002.0,422203012004.0,1.0,,,1982.0,1982.0,
8072,422203014003.0,422203014005.0,1.0,,,1981.0,1981.0,
8073,422203014003.0,422203014006.0,1.0,,,1984.0,1984.0,
8074,422203015002.0,422203015003.0,2.0,,,1976.0,1976.0,
8075,422203015002.0,422203015004.0,1.0,,,1978.0,1978.0,
8076,422203017002.0,422203017003.0,1.0,,,1968.0,1968.0,
8077,422203017002.0,422203017004.0,2.0,,,1970.0,1970.0,
8078,422203017002.0,422203017005.0,1.0,,,1974.0,1974.0,
8079,422203017002.0,422203017006.0,1.0,,,1977.0,1977.0,
8080,422203017002.0,422203017801.0,2.0,,,1966.0,1966.0,
8081,422203017002.0,422203017802.0,2.0,,,1966.0,1966.0,
8082,422203017021.0,422203017022.0,1.0,,,1991.0,1991.0,
8083,422203018001.0,422203018003.0,1.0,,1.0,1972.0,1972.0,
8084,422203018041.0,422203018042.0,1.0,,,1997.0,1996.0,
8085,422203018041.0,422203018043.0,1.0,,,1997.0,1996.0,
8086,422203019002.0,422203019003.0,2.0,,,1966.0,1966.0,
8087,422203019002.0,422203019004.0,1.0,,,1970.0,1970.0,
8088,422203019002.0,422203019005.0,2.0,,,1972.0,1972.0,
8089,422203019002.0,422203019006.0,1.0,,,1979.0,1979.0,
8090,422203019002.0,422203019801.0,1.0,,,1963.0,1963.0,
8091,422203019002.0,422203019802.0,,1.0,,1968.0,1968.0,1968.0
8092,422203020002.0,422203020003.0,2.0,,,1971.0,1971.0,
8093,422203020002.0,422203020801.0,2.0,,,1962.0,1962.0,
8094,422203020002.0,422203020802.0,1.0,,,1963.0,1963.0,
8095,422203020002.0,422203020803.0,1.0,,,1965.0,1965.0,
8096,422203021002.0,422203021003.0,2.0,,,1971.0,1971.0,
8097,422203021002.0,422203021004.0,2.0,,,1973.0,1973.0,
8098,422203021002.0,422203021005.0,1.0,,,1975.0,1975.0,
8099,422203021002.0,422203021006.0,2.0,,,1980.0,1980.0,
8100,422203021081.0,422203021082.0,1.0,,,2003.0,2003.0,
8101,422203042002.0,422203042003.0,1.0,,,1978.0,1978.0,
8102,422203042002.0,422203042004.0,2.0,,,1981.0,1981.0,
8103,422203042081.0,422203042082.0,2.0,,,2002.0,2002.0,
8104,422203042081.0,422203042101.0,1.0,,,2006.0,2006.0,
8105,422203082002.0,422203082801.0,2.0,,,1979.0,1979.0,
