,idind,wave,a11,a12,a13,a11a_93,a13a,a13b,a13c,hhid,line,commid,t1,t2,t3,t4,t5
4652,211201139003.0,2009.0,23.0,2.0,0.0,,,,,211201139.0,3.0,211201.0,21.0,1.0,2.0,1.0,139.0
4655,211201139004.0,2009.0,26.0,3.0,0.0,,,,,211201139.0,4.0,211201.0,21.0,1.0,2.0,1.0,139.0
4658,211201139005.0,2009.0,16.0,1.0,1.0,,0.0,,,211201139.0,5.0,211201.0,21.0,1.0,2.0,1.0,139.0
4877,211202085001.0,2009.0,23.0,2.0,0.0,,,,,211202085.0,1.0,211202.0,21.0,1.0,2.0,2.0,85.0
4882,211202085002.0,2009.0,28.0,4.0,0.0,,,,,211202085.0,2.0,211202.0,21.0,1.0,2.0,2.0,85.0
4887,211202085003.0,2009.0,23.0,2.0,1.0,,0.0,,,211202085.0,3.0,211202.0,21.0,1.0,2.0,2.0,85.0
4892,211202121001.0,2009.0,23.0,2.0,0.0,,,,,211202121.0,1.0,211202.0,21.0,1.0,2.0,2.0,121.0
4895,211202121002.0,2009.0,23.0,2.0,0.0,,,,,211202121.0,2.0,211202.0,21.0,1.0,2.0,2.0,121.0
4898,211202121003.0,2009.0,28.0,4.0,0.0,,,,,211202121.0,3.0,211202.0,21.0,1.0,2.0,2.0,121.0
4900,211202122001.0,2009.0,26.0,3.0,0.0,,,,,211202122.0,1.0,211202.0,21.0,1.0,2.0,2.0,122.0
4903,211202122002.0,2009.0,12.0,0.0,0.0,,,,,211202122.0,2.0,211202.0,21.0,1.0,2.0,2.0,122.0
4905,211202123001.0,2009.0,29.0,4.0,0.0,,,,,211202123.0,1.0,211202.0,21.0,1.0,2.0,2.0,123.0
4908,211202123002.0,2009.0,29.0,4.0,0.0,,,,,211202123.0,2.0,211202.0,21.0,1.0,2.0,2.0,123.0
4911,211202123003.0,2009.0,34.0,5.0,0.0,,,,,211202123.0,3.0,211202.0,21.0,1.0,2.0,2.0,123.0
4913,211202124001.0,2009.0,26.0,3.0,0.0,,,,,211202124.0,1.0,211202.0,21.0,1.0,2.0,2.0,124.0
4916,211202124002.0,2009.0,29.0,4.0,0.0,,,,,211202124.0,2.0,211202.0,21.0,1.0,2.0,2.0,124.0
4919,211202125001.0,2009.0,29.0,4.0,0.0,,,,,211202125.0,1.0,211202.0,21.0,1.0,2.0,2.0,125.0
4921,211202125002.0,2009.0,26.0,3.0,0.0,,,,,211202125.0,2.0,211202.0,21.0,1.0,2.0,2.0,125.0
4924,211202126001.0,2009.0,16.0,1.0,0.0,,,,,211202126.0,1.0,211202.0,21.0,1.0,2.0,2.0,126.0
4927,211202126002.0,2009.0,13.0,0.0,0.0,,,,,211202126.0,2.0,211202.0,21.0,1.0,2.0,2.0,126.0
4930,211202127001.0,2009.0,26.0,3.0,0.0,,,,,211202127.0,1.0,211202.0,21.0,1.0,2.0,2.0,127.0
4933,211202127002.0,2009.0,26.0,3.0,0.0,,,,,211202127.0,2.0,211202.0,21.0,1.0,2.0,2.0,127.0
4936,211202128001.0,2009.0,23.0,2.0,0.0,,,,,211202128.0,1.0,211202.0,21.0,1.0,2.0,2.0,128.0
4939,211202128002.0,2009.0,23.0,2.0,0.0,,,,,211202128.0,2.0,211202.0,21.0,1.0,2.0,2.0,128.0
4942,211202129001.0,2009.0,23.0,2.0,0.0,,,,,211202129.0,1.0,211202.0,21.0,1.0,2.0,2.0,129.0
4945,211202129002.0,2009.0,15.0,1.0,0.0,,,,,211202129.0,2.0,211202.0,21.0,1.0,2.0,2.0,129.0
4948,211202129003.0,2009.0,23.0,2.0,0.0,,,,,211202129.0,3.0,211202.0,21.0,1.0,2.0,2.0,129.0
4958,211203001001.0,2009.0,29.0,4.0,0.0,,,,,211203001.0,1.0,211203.0,21.0,1.0,2.0,3.0,1.0
4967,211203001002.0,2009.0,23.0,2.0,0.0,,,,,211203001.0,2.0,211203.0,21.0,1.0,2.0,3.0,1.0
4992,211203003001.0,2009.0,34.0,5.0,0.0,,,,,211203003.0,1.0,211203.0,21.0,1.0,2.0,3.0,3.0
5001,211203003002.0,2009.0,33.0,5.0,0.0,,,,,211203003.0,2.0,211203.0,21.0,1.0,2.0,3.0,3.0
5024,211203005001.0,2009.0,35.0,5.0,0.0,,,,,211203005.0,1.0,211203.0,21.0,1.0,2.0,3.0,5.0
5033,211203005002.0,2009.0,33.0,5.0,0.0,,,,,211203005.0,2.0,211203.0,21.0,1.0,2.0,3.0,5.0
5047,211203005005.0,2009.0,23.0,2.0,0.0,,,,,211203005.0,5.0,211203.0,21.0,1.0,2.0,3.0,5.0
5051,211203005081.0,2009.0,26.0,3.0,0.0,,,,,211203005.0,81.0,211203.0,21.0,1.0,2.0,3.0,5.0
5053,211203005082.0,2009.0,11.0,0.0,1.0,,0.0,,,211203005.0,82.0,211203.0,21.0,1.0,2.0,3.0,5.0
5069,211203006003.0,2009.0,23.0,2.0,0.0,,,,,211203006.0,3.0,211203.0,21.0,1.0,2.0,3.0,6.0
5080,211203006005.0,2009.0,23.0,2.0,0.0,,,,,211203006.0,5.0,211203.0,21.0,1.0,2.0,3.0,6.0
5089,211203007001.0,2009.0,34.0,5.0,0.0,,,,,211203007.0,1.0,211203.0,21.0,1.0,2.0,3.0,7.0
5098,211203007002.0,2009.0,26.0,3.0,0.0,,,,,211203007.0,2.0,211203.0,21.0,1.0,2.0,3.0,7.0
5123,211203009001.0,2009.0,33.0,5.0,0.0,,,,,211203009.0,1.0,211203.0,21.0,1.0,2.0,3.0,9.0
5131,211203009002.0,2009.0,33.0,5.0,0.0,,,,,211203009.0,2.0,211203.0,21.0,1.0,2.0,3.0,9.0
5144,211203010001.0,2009.0,34.0,5.0,0.0,,,,,211203010.0,1.0,211203.0,21.0,1.0,2.0,3.0,10.0
5152,211203010002.0,2009.0,29.0,4.0,0.0,,,,,211203010.0,2.0,211203.0,21.0,1.0,2.0,3.0,10.0
5164,211203011001.0,2009.0,34.0,5.0,1.0,,,,1.0,211203011.0,1.0,211203.0,21.0,1.0,2.0,3.0,11.0
5172,211203011002.0,2009.0,34.0,5.0,0.0,,,,,211203011.0,2.0,211203.0,21.0,1.0,2.0,3.0,11.0
5202,211203014001.0,2009.0,34.0,5.0,0.0,,,,,211203014.0,1.0,211203.0,21.0,1.0,2.0,3.0,14.0
5211,211203014002.0,2009.0,32.0,3.0,0.0,,,,,211203014.0,2.0,211203.0,21.0,1.0,2.0,3.0,14.0
5225,211203015001.0,2009.0,34.0,5.0,0.0,,,,,211203015.0,1.0,211203.0,21.0,1.0,2.0,3.0,15.0
5232,211203015002.0,2009.0,23.0,2.0,0.0,,,,,211203015.0,2.0,211203.0,21.0,1.0,2.0,3.0,15.0
5242,211203015004.0,2009.0,26.0,3.0,0.0,,,,,211203015.0,4.0,211203.0,21.0,1.0,2.0,3.0,15.0
5258,211203017001.0,2009.0,23.0,2.0,0.0,,,,,211203017.0,1.0,211203.0,21.0,1.0,2.0,3.0,17.0
5266,211203017002.0,2009.0,26.0,3.0,0.0,,,,,211203017.0,2.0,211203.0,21.0,1.0,2.0,3.0,17.0
5314,211203061001.0,2009.0,32.0,3.0,0.0,,,,,211203061.0,1.0,211203.0,21.0,1.0,2.0,3.0,61.0
5320,211203061002.0,2009.0,35.0,5.0,0.0,,,,,211203061.0,2.0,211203.0,21.0,1.0,2.0,3.0,61.0
5346,211203083001.0,2009.0,34.0,5.0,0.0,,,,,211203083.0,1.0,211203.0,21.0,1.0,2.0,3.0,83.0
5350,211203083002.0,2009.0,29.0,4.0,0.0,,,,,211203083.0,2.0,211203.0,21.0,1.0,2.0,3.0,83.0
5361,211203084001.0,2009.0,34.0,5.0,0.0,,,,,211203084.0,1.0,211203.0,21.0,1.0,2.0,3.0,84.0
5366,211203084002.0,2009.0,23.0,2.0,0.0,,,,,211203084.0,2.0,211203.0,21.0,1.0,2.0,3.0,84.0
5371,211203084003.0,2009.0,26.0,3.0,0.0,,,,,211203084.0,3.0,211203.0,21.0,1.0,2.0,3.0,84.0
5382,211203086001.0,2009.0,23.0,2.0,0.0,,,,,211203086.0,1.0,211203.0,21.0,1.0,2.0,3.0,86.0
5387,211203086002.0,2009.0,16.0,1.0,0.0,,,,,211203086.0,2.0,211203.0,21.0,1.0,2.0,3.0,86.0
5392,211203087001.0,2009.0,28.0,4.0,0.0,,,,,211203087.0,1.0,211203.0,21.0,1.0,2.0,3.0,87.0
5396,211203087002.0,2009.0,34.0,5.0,0.0,,,,,211203087.0,2.0,211203.0,21.0,1.0,2.0,3.0,87.0
5400,211203087003.0,2009.0,0.0,0.0,0.0,,,,,211203087.0,3.0,211203.0,21.0,1.0,2.0,3.0,87.0
5404,211203088001.0,2009.0,35.0,5.0,0.0,,,,,211203088.0,1.0,211203.0,21.0,1.0,2.0,3.0,88.0
5409,211203088002.0,2009.0,26.0,3.0,0.0,,,,,211203088.0,2.0,211203.0,21.0,1.0,2.0,3.0,88.0
5412,211203121001.0,2009.0,26.0,3.0,0.0,,,,,211203121.0,1.0,211203.0,21.0,1.0,2.0,3.0,121.0
5415,211203121002.0,2009.0,29.0,4.0,0.0,,,,,211203121.0,2.0,211203.0,21.0,1.0,2.0,3.0,121.0
5418,211203121003.0,2009.0,16.0,1.0,1.0,,0.0,,,211203121.0,3.0,211203.0,21.0,1.0,2.0,3.0,121.0
5421,211203122001.0,2009.0,32.0,3.0,0.0,,,,,211203122.0,1.0,211203.0,21.0,1.0,2.0,3.0,122.0
5424,211203122002.0,2009.0,23.0,2.0,0.0,,,,,211203122.0,2.0,211203.0,21.0,1.0,2.0,3.0,122.0
5427,211203123001.0,2009.0,33.0,5.0,0.0,,,,,211203123.0,1.0,211203.0,21.0,1.0,2.0,3.0,123.0
5429,211203123002.0,2009.0,33.0,5.0,0.0,,,,,211203123.0,2.0,211203.0,21.0,1.0,2.0,3.0,123.0
5431,211203123003.0,2009.0,25.0,3.0,1.0,,0.0,,,211203123.0,3.0,211203.0,21.0,1.0,2.0,3.0,123.0
5458,211204003001.0,2009.0,16.0,1.0,0.0,,,,,211204003.0,1.0,211204.0,21.0,1.0,2.0,4.0,3.0
5464,211204003002.0,2009.0,16.0,1.0,0.0,,,,,211204003.0,2.0,211204.0,21.0,1.0,2.0,4.0,3.0
5616,211204017001.0,2009.0,0.0,0.0,0.0,,,,,211204017.0,1.0,211204.0,21.0,1.0,2.0,4.0,17.0
5623,211204017002.0,2009.0,23.0,2.0,0.0,,,,,211204017.0,2.0,211204.0,21.0,1.0,2.0,4.0,17.0
5632,211204017005.0,2009.0,29.0,4.0,0.0,,,,,211204017.0,5.0,211204.0,21.0,1.0,2.0,4.0,17.0
5720,211204070001.0,2009.0,16.0,1.0,0.0,,,,,211204070.0,1.0,211204.0,21.0,1.0,2.0,4.0,70.0
5726,211204070002.0,2009.0,16.0,1.0,0.0,,,,,211204070.0,2.0,211204.0,21.0,1.0,2.0,4.0,70.0
5741,211204072001.0,2009.0,29.0,4.0,0.0,,,,,211204072.0,1.0,211204.0,21.0,1.0,2.0,4.0,72.0
5747,211204072002.0,2009.0,23.0,2.0,0.0,,,,,211204072.0,2.0,211204.0,21.0,1.0,2.0,4.0,72.0
5766,211204121001.0,2009.0,16.0,1.0,0.0,,,,,211204121.0,1.0,211204.0,21.0,1.0,2.0,4.0,121.0
5768,211204121002.0,2009.0,22.0,2.0,0.0,,,,,211204121.0,2.0,211204.0,21.0,1.0,2.0,4.0,121.0
5770,211204122001.0,2009.0,23.0,2.0,0.0,,,,,211204122.0,1.0,211204.0,21.0,1.0,2.0,4.0,122.0
5772,211204122002.0,2009.0,23.0,2.0,0.0,,,,,211204122.0,2.0,211204.0,21.0,1.0,2.0,4.0,122.0
5774,211204123001.0,2009.0,26.0,3.0,0.0,,,,,211204123.0,1.0,211204.0,21.0,1.0,2.0,4.0,123.0
5776,211204123002.0,2009.0,26.0,3.0,0.0,,,,,211204123.0,2.0,211204.0,21.0,1.0,2.0,4.0,123.0
5778,211204123003.0,2009.0,21.0,1.0,1.0,,0.0,,,211204123.0,3.0,211204.0,21.0,1.0,2.0,4.0,123.0
5780,211204124001.0,2009.0,29.0,4.0,0.0,,,,,211204124.0,1.0,211204.0,21.0,1.0,2.0,4.0,124.0
5783,211204124002.0,2009.0,23.0,2.0,0.0,,,,,211204124.0,2.0,211204.0,21.0,1.0,2.0,4.0,124.0
5785,211204125001.0,2009.0,23.0,2.0,0.0,,,,,211204125.0,1.0,211204.0,21.0,1.0,2.0,4.0,125.0
5788,211204126001.0,2009.0,26.0,3.0,0.0,,,,,211204126.0,1.0,211204.0,21.0,1.0,2.0,4.0,126.0
5791,211204126002.0,2009.0,26.0,3.0,0.0,,,,,211204126.0,2.0,211204.0,21.0,1.0,2.0,4.0,126.0
5794,211204127001.0,2009.0,16.0,1.0,0.0,,,,,211204127.0,1.0,211204.0,21.0,1.0,2.0,4.0,127.0
5797,211204128001.0,2009.0,13.0,0.0,0.0,,,,,211204128.0,1.0,211204.0,21.0,1.0,2.0,4.0,128.0
5799,211204128002.0,2009.0,16.0,1.0,0.0,,,,,211204128.0,2.0,211204.0,21.0,1.0,2.0,4.0,128.0
5802,211204129001.0,2009.0,16.0,1.0,0.0,,,,,211204129.0,1.0,211204.0,21.0,1.0,2.0,4.0,129.0
5805,211204129002.0,2009.0,16.0,1.0,0.0,,,,,211204129.0,2.0,211204.0,21.0,1.0,2.0,4.0,129.0
5808,211204130001.0,2009.0,23.0,2.0,0.0,,,,,211204130.0,1.0,211204.0,21.0,1.0,2.0,4.0,130.0
5811,211204130002.0,2009.0,16.0,1.0,0.0,,,,,211204130.0,2.0,211204.0,21.0,1.0,2.0,4.0,130.0
5814,211204131001.0,2009.0,23.0,2.0,0.0,,,,,211204131.0,1.0,211204.0,21.0,1.0,2.0,4.0,131.0
5816,211204132001.0,2009.0,33.0,5.0,0.0,,,,,211204132.0,1.0,211204.0,21.0,1.0,2.0,4.0,132.0
5819,211204132002.0,2009.0,33.0,5.0,0.0,,,,,211204132.0,2.0,211204.0,21.0,1.0,2.0,4.0,132.0
5823,211204133001.0,2009.0,0.0,0.0,0.0,,,,,211204133.0,1.0,211204.0,21.0,1.0,2.0,4.0,133.0
5825,211204133002.0,2009.0,13.0,0.0,1.0,,0.0,,,211204133.0,2.0,211204.0,21.0,1.0,2.0,4.0,133.0
5827,211204133003.0,2009.0,16.0,1.0,0.0,,,,,211204133.0,3.0,211204.0,21.0,1.0,2.0,4.0,133.0
5828,211204134001.0,2009.0,16.0,1.0,0.0,,,,,211204134.0,1.0,211204.0,21.0,1.0,2.0,4.0,134.0
5831,211204134002.0,2009.0,26.0,3.0,0.0,,,,,211204134.0,2.0,211204.0,21.0,1.0,2.0,4.0,134.0
5834,211204135001.0,2009.0,22.0,2.0,0.0,,,,,211204135.0,1.0,211204.0,21.0,1.0,2.0,4.0,135.0
5837,211204135002.0,2009.0,16.0,1.0,0.0,,,,,211204135.0,2.0,211204.0,21.0,1.0,2.0,4.0,135.0
5840,211204135003.0,2009.0,16.0,1.0,0.0,,,,,211204135.0,3.0,211204.0,21.0,1.0,2.0,4.0,135.0
5843,211204135004.0,2009.0,13.0,0.0,1.0,,0.0,,,211204135.0,4.0,211204.0,21.0,1.0,2.0,4.0,135.0
5846,211204136001.0,2009.0,23.0,2.0,0.0,,,,,211204136.0,1.0,211204.0,21.0,1.0,2.0,4.0,136.0
5849,211204136002.0,2009.0,23.0,2.0,0.0,,,,,211204136.0,2.0,211204.0,21.0,1.0,2.0,4.0,136.0
5861,211208001001.0,2009.0,16.0,1.0,0.0,,,,,211208001.0,1.0,211208.0,21.0,1.0,2.0,8.0,1.0
5867,211208001082.0,2009.0,11.0,0.0,1.0,,0.0,,,211208001.0,82.0,211208.0,21.0,1.0,2.0,8.0,1.0
5872,211208002001.0,2009.0,16.0,1.0,0.0,,,,,211208002.0,1.0,211208.0,21.0,1.0,2.0,8.0,2.0
5879,211208002003.0,2009.0,29.0,4.0,0.0,,,,,211208002.0,3.0,211208.0,21.0,1.0,2.0,8.0,2.0
5885,211208002004.0,2009.0,26.0,3.0,0.0,,,,,211208002.0,4.0,211208.0,21.0,1.0,2.0,8.0,2.0
5890,211208002005.0,2009.0,15.0,1.0,1.0,,0.0,,,211208002.0,5.0,211208.0,21.0,1.0,2.0,8.0,2.0
5907,211208005001.0,2009.0,23.0,2.0,0.0,,,,,211208005.0,1.0,211208.0,21.0,1.0,2.0,8.0,5.0
5913,211208005002.0,2009.0,16.0,1.0,0.0,,,,,211208005.0,2.0,211208.0,21.0,1.0,2.0,8.0,5.0
5921,211208006002.0,2009.0,23.0,2.0,0.0,,,,,211208006.0,2.0,211208.0,21.0,1.0,2.0,8.0,6.0
5924,211208006003.0,2009.0,33.0,5.0,0.0,,,,,211208006.0,3.0,211208.0,21.0,1.0,2.0,8.0,6.0
5928,211208006121.0,2009.0,33.0,5.0,0.0,,,,,211208006.0,121.0,211208.0,21.0,1.0,2.0,8.0,6.0
5935,211208008001.0,2009.0,23.0,2.0,0.0,,,,,211208008.0,1.0,211208.0,21.0,1.0,2.0,8.0,8.0
5940,211208008002.0,2009.0,23.0,2.0,0.0,,,,,211208008.0,2.0,211208.0,21.0,1.0,2.0,8.0,8.0
5945,211208008003.0,2009.0,23.0,2.0,0.0,,,,,211208008.0,3.0,211208.0,21.0,1.0,2.0,8.0,8.0
5951,211208009001.0,2009.0,23.0,2.0,0.0,,,,,211208009.0,1.0,211208.0,21.0,1.0,2.0,8.0,9.0
5956,211208009002.0,2009.0,16.0,1.0,0.0,,,,,211208009.0,2.0,211208.0,21.0,1.0,2.0,8.0,9.0
5960,211208009003.0,2009.0,33.0,5.0,0.0,,,,,211208009.0,3.0,211208.0,21.0,1.0,2.0,8.0,9.0
5966,211208010001.0,2009.0,16.0,1.0,0.0,,,,,211208010.0,1.0,211208.0,21.0,1.0,2.0,8.0,10.0
5972,211208010002.0,2009.0,23.0,2.0,0.0,,,,,211208010.0,2.0,211208.0,21.0,1.0,2.0,8.0,10.0
5990,211208013001.0,2009.0,15.0,1.0,0.0,,,,,211208013.0,1.0,211208.0,21.0,1.0,2.0,8.0,13.0
5996,211208013002.0,2009.0,13.0,0.0,0.0,,,,,211208013.0,2.0,211208.0,21.0,1.0,2.0,8.0,13.0
6004,211208014001.0,2009.0,23.0,2.0,0.0,,,,,211208014.0,1.0,211208.0,21.0,1.0,2.0,8.0,14.0
6010,211208014002.0,2009.0,29.0,4.0,0.0,,,,,211208014.0,2.0,211208.0,21.0,1.0,2.0,8.0,14.0
6019,211208015001.0,2009.0,23.0,2.0,0.0,,,,,211208015.0,1.0,211208.0,21.0,1.0,2.0,8.0,15.0
6025,211208015002.0,2009.0,23.0,2.0,0.0,,,,,211208015.0,2.0,211208.0,21.0,1.0,2.0,8.0,15.0
6039,211208016001.0,2009.0,29.0,4.0,0.0,,,,,211208016.0,1.0,211208.0,21.0,1.0,2.0,8.0,16.0
6044,211208016002.0,2009.0,23.0,2.0,0.0,,,,,211208016.0,2.0,211208.0,21.0,1.0,2.0,8.0,16.0
6051,211208017001.0,2009.0,23.0,2.0,0.0,,,,,211208017.0,1.0,211208.0,21.0,1.0,2.0,8.0,17.0
6057,211208017002.0,2009.0,23.0,2.0,0.0,,,,,211208017.0,2.0,211208.0,21.0,1.0,2.0,8.0,17.0
6063,211208018001.0,2009.0,16.0,1.0,0.0,,,,,211208018.0,1.0,211208.0,21.0,1.0,2.0,8.0,18.0
6067,211208018002.0,2009.0,16.0,1.0,0.0,,,,,211208018.0,2.0,211208.0,21.0,1.0,2.0,8.0,18.0
6073,211208018004.0,2009.0,12.0,0.0,1.0,,0.0,,,211208018.0,4.0,211208.0,21.0,1.0,2.0,8.0,18.0
6081,211208020001.0,2009.0,23.0,2.0,0.0,,,,,211208020.0,1.0,211208.0,21.0,1.0,2.0,8.0,20.0
6087,211208020002.0,2009.0,16.0,1.0,0.0,,,,,211208020.0,2.0,211208.0,21.0,1.0,2.0,8.0,20.0
6091,211208020003.0,2009.0,23.0,2.0,0.0,,,,,211208020.0,3.0,211208.0,21.0,1.0,2.0,8.0,20.0
6094,211208020004.0,2009.0,23.0,2.0,0.0,,,,,211208020.0,4.0,211208.0,21.0,1.0,2.0,8.0,20.0
6096,211208020005.0,2009.0,14.0,0.0,1.0,,0.0,,,211208020.0,5.0,211208.0,21.0,1.0,2.0,8.0,20.0
6100,211208081001.0,2009.0,23.0,2.0,0.0,,,,,211208081.0,1.0,211208.0,21.0,1.0,2.0,8.0,81.0
6104,211208081002.0,2009.0,23.0,2.0,0.0,,,,,211208081.0,2.0,211208.0,21.0,1.0,2.0,8.0,81.0
6108,211208081003.0,2009.0,25.0,3.0,1.0,,0.0,,,211208081.0,3.0,211208.0,21.0,1.0,2.0,8.0,81.0
6111,211208082001.0,2009.0,35.0,5.0,0.0,,,,,211208082.0,1.0,211208.0,21.0,1.0,2.0,8.0,82.0
6116,211208082002.0,2009.0,23.0,2.0,0.0,,,,,211208082.0,2.0,211208.0,21.0,1.0,2.0,8.0,82.0
6121,211208083001.0,2009.0,26.0,3.0,0.0,,,,,211208083.0,1.0,211208.0,21.0,1.0,2.0,8.0,83.0
6125,211208083002.0,2009.0,26.0,3.0,0.0,,,,,211208083.0,2.0,211208.0,21.0,1.0,2.0,8.0,83.0
6148,211208087001.0,2009.0,16.0,1.0,0.0,,,,,211208087.0,1.0,211208.0,21.0,1.0,2.0,8.0,87.0
6153,211208087002.0,2009.0,16.0,1.0,0.0,,,,,211208087.0,2.0,211208.0,21.0,1.0,2.0,8.0,87.0
6160,211208121001.0,2009.0,23.0,2.0,0.0,,,,,211208121.0,1.0,211208.0,21.0,1.0,2.0,8.0,121.0
6163,211208122001.0,2009.0,29.0,4.0,0.0,,,,,211208122.0,1.0,211208.0,21.0,1.0,2.0,8.0,122.0
6166,211208122002.0,2009.0,26.0,3.0,0.0,,,,,211208122.0,2.0,211208.0,21.0,1.0,2.0,8.0,122.0
6178,212101001001.0,2009.0,16.0,1.0,0.0,,,,,212101001.0,1.0,212101.0,21.0,2.0,1.0,1.0,1.0
6185,212101001002.0,2009.0,16.0,1.0,0.0,,,,,212101001.0,2.0,212101.0,21.0,2.0,1.0,1.0,1.0
6207,212101004001.0,2009.0,14.0,0.0,1.0,,0.0,,,212101004.0,1.0,212101.0,21.0,2.0,1.0,1.0,4.0
6213,212101004002.0,2009.0,16.0,1.0,0.0,,,,,212101004.0,2.0,212101.0,21.0,2.0,1.0,1.0,4.0
6221,212101005002.0,2009.0,16.0,1.0,0.0,,,,,212101005.0,2.0,212101.0,21.0,2.0,1.0,1.0,5.0
6239,212101007001.0,2009.0,16.0,1.0,0.0,,,,,212101007.0,1.0,212101.0,21.0,2.0,1.0,1.0,7.0
6250,212101007005.0,2009.0,29.0,4.0,0.0,,,,,212101007.0,5.0,212101.0,21.0,2.0,1.0,1.0,7.0
6255,212101008001.0,2009.0,23.0,2.0,0.0,,,,,212101008.0,1.0,212101.0,21.0,2.0,1.0,1.0,8.0
6262,212101008002.0,2009.0,34.0,5.0,0.0,,,,,212101008.0,2.0,212101.0,21.0,2.0,1.0,1.0,8.0
6280,212101011001.0,2009.0,16.0,1.0,0.0,,,,,212101011.0,1.0,212101.0,21.0,2.0,1.0,1.0,11.0
6288,212101011002.0,2009.0,16.0,1.0,0.0,,,,,212101011.0,2.0,212101.0,21.0,2.0,1.0,1.0,11.0
6316,212101018001.0,2009.0,29.0,4.0,0.0,,,,,212101018.0,1.0,212101.0,21.0,2.0,1.0,1.0,18.0
6341,212101062001.0,2009.0,26.0,3.0,0.0,,,,,212101062.0,1.0,212101.0,21.0,2.0,1.0,1.0,62.0
6345,212101062002.0,2009.0,26.0,3.0,0.0,,,,,212101062.0,2.0,212101.0,21.0,2.0,1.0,1.0,62.0
6348,212101062003.0,2009.0,29.0,4.0,0.0,,,,,212101062.0,3.0,212101.0,21.0,2.0,1.0,1.0,62.0
6371,212101065001.0,2009.0,29.0,4.0,0.0,,,,,212101065.0,1.0,212101.0,21.0,2.0,1.0,1.0,65.0
6377,212101065002.0,2009.0,26.0,3.0,0.0,,,,,212101065.0,2.0,212101.0,21.0,2.0,1.0,1.0,65.0
6382,212101065003.0,2009.0,29.0,4.0,0.0,,,,,212101065.0,3.0,212101.0,21.0,2.0,1.0,1.0,65.0
6388,212101065004.0,2009.0,16.0,1.0,0.0,,,,,212101065.0,4.0,212101.0,21.0,2.0,1.0,1.0,65.0
6395,212101066001.0,2009.0,23.0,2.0,0.0,,,,,212101066.0,1.0,212101.0,21.0,2.0,1.0,1.0,66.0
6400,212101066002.0,2009.0,23.0,2.0,0.0,,,,,212101066.0,2.0,212101.0,21.0,2.0,1.0,1.0,66.0
6409,212101067001.0,2009.0,23.0,2.0,0.0,,,,,212101067.0,1.0,212101.0,21.0,2.0,1.0,1.0,67.0
6415,212101067002.0,2009.0,23.0,2.0,0.0,,,,,212101067.0,2.0,212101.0,21.0,2.0,1.0,1.0,67.0
6422,212101068001.0,2009.0,16.0,1.0,0.0,,,,,212101068.0,1.0,212101.0,21.0,2.0,1.0,1.0,68.0
6425,212101068121.0,2009.0,16.0,1.0,0.0,,,,,212101068.0,121.0,212101.0,21.0,2.0,1.0,1.0,68.0
6428,212101069001.0,2009.0,23.0,2.0,0.0,,,,,212101069.0,1.0,212101.0,21.0,2.0,1.0,1.0,69.0
6447,212101072001.0,2009.0,33.0,5.0,0.0,,,,,212101072.0,1.0,212101.0,21.0,2.0,1.0,1.0,72.0
6455,212101072002.0,2009.0,26.0,3.0,0.0,,,,,212101072.0,2.0,212101.0,21.0,2.0,1.0,1.0,72.0
6466,212101073001.0,2009.0,26.0,3.0,0.0,,,,,212101073.0,1.0,212101.0,21.0,2.0,1.0,1.0,73.0
6473,212101073002.0,2009.0,23.0,2.0,0.0,,,,,212101073.0,2.0,212101.0,21.0,2.0,1.0,1.0,73.0
6479,212101081001.0,2009.0,29.0,4.0,0.0,,,,,212101081.0,1.0,212101.0,21.0,2.0,1.0,1.0,81.0
6483,212101081002.0,2009.0,29.0,4.0,0.0,,,,,212101081.0,2.0,212101.0,21.0,2.0,1.0,1.0,81.0
6489,212101082001.0,2009.0,23.0,2.0,0.0,,,,,212101082.0,1.0,212101.0,21.0,2.0,1.0,1.0,82.0
6493,212101082002.0,2009.0,23.0,2.0,0.0,,,,,212101082.0,2.0,212101.0,21.0,2.0,1.0,1.0,82.0
6497,212101083001.0,2009.0,26.0,3.0,0.0,,,,,212101083.0,1.0,212101.0,21.0,2.0,1.0,1.0,83.0
6501,212101083002.0,2009.0,22.0,2.0,0.0,,,,,212101083.0,2.0,212101.0,21.0,2.0,1.0,1.0,83.0
6508,212101121001.0,2009.0,23.0,2.0,0.0,,,,,212101121.0,1.0,212101.0,21.0,2.0,1.0,1.0,121.0
6511,212101121002.0,2009.0,23.0,2.0,0.0,,,,,212101121.0,2.0,212101.0,21.0,2.0,1.0,1.0,121.0
6514,212101121003.0,2009.0,26.0,3.0,0.0,,,,,212101121.0,3.0,212101.0,21.0,2.0,1.0,1.0,121.0
6515,212101122001.0,2009.0,23.0,2.0,0.0,,,,,212101122.0,1.0,212101.0,21.0,2.0,1.0,1.0,122.0
6518,212101122002.0,2009.0,16.0,1.0,0.0,,,,,212101122.0,2.0,212101.0,21.0,2.0,1.0,1.0,122.0
6521,212101123001.0,2009.0,23.0,2.0,0.0,,,,,212101123.0,1.0,212101.0,21.0,2.0,1.0,1.0,123.0
6523,212101123002.0,2009.0,23.0,2.0,0.0,,,,,212101123.0,2.0,212101.0,21.0,2.0,1.0,1.0,123.0
6545,212102001001.0,2009.0,21.0,1.0,0.0,,,,,212102001.0,1.0,212102.0,21.0,2.0,1.0,2.0,1.0
