,a5,a6,a7,a8,a9,a10,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a15a,a26a,a5a,a5a1,a5b,a5c,a5c1,a5d,a5e,a5f,a8a,a8b,a8b1,aa11,aa12,aa13,ab5,ab6,ab7,ab8,adult,agri,child,commid,diet,educ,idind,idind_f,idind_m,idind_s,job_wage,pe,roster,t1,t2,t3,t4,t5,wave,hhid,line,a20a,a20b
79843,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200602.0,2.0,,,,,0.0,,0.0,412203.0,0.0,,412203083003.0,,,,,,1.0,41.0,2.0,2.0,3.0,83.0,2009.0,412203083.0,3.0,,
79847,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,,,,1.0,,,,,,,0.0,,0.0,412203.0,0.0,,412203083004.0,,,,,,1.0,41.0,2.0,2.0,3.0,83.0,2009.0,412203083.0,4.0,,
79851,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200510.0,5.0,,,,,0.0,,0.0,412203.0,0.0,,412203084001.0,,,,,,1.0,41.0,2.0,2.0,3.0,84.0,2009.0,412203084.0,1.0,,
79855,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200510.0,5.0,,,,,0.0,,0.0,412203.0,0.0,,412203084002.0,,,,,,1.0,41.0,2.0,2.0,3.0,84.0,2009.0,412203084.0,2.0,,
79859,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203084003.0,,,,,,1.0,41.0,2.0,2.0,3.0,84.0,2009.0,412203084.0,3.0,,
79863,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200510.0,5.0,,,,,0.0,,0.0,412203.0,0.0,,412203084004.0,,,,,,1.0,41.0,2.0,2.0,3.0,84.0,2009.0,412203084.0,4.0,,
79867,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200510.0,5.0,,,,,0.0,,0.0,412203.0,0.0,,412203084005.0,,,,,,1.0,41.0,2.0,2.0,3.0,84.0,2009.0,412203084.0,5.0,,
79873,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203085002.0,,,,,,1.0,41.0,2.0,2.0,3.0,85.0,2009.0,412203085.0,2.0,,
79876,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203085003.0,,,,,,1.0,41.0,2.0,2.0,3.0,85.0,2009.0,412203085.0,3.0,,
79884,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203087001.0,,,412203087002.0,,,1.0,41.0,2.0,2.0,3.0,87.0,2009.0,412203087.0,1.0,,
79889,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203087002.0,,,412203087001.0,,,1.0,41.0,2.0,2.0,3.0,87.0,2009.0,412203087.0,2.0,,
79894,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200509.0,4.0,,,,,0.0,,0.0,412203.0,0.0,,412203087003.0,,,,,,1.0,41.0,2.0,2.0,3.0,87.0,2009.0,412203087.0,3.0,,
79899,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200009.0,5.0,,,,,0.0,,0.0,412203.0,0.0,,412203087004.0,,,,,,1.0,41.0,2.0,2.0,3.0,87.0,2009.0,412203087.0,4.0,,
79904,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203088001.0,,,412203088002.0,,,1.0,41.0,2.0,2.0,3.0,88.0,2009.0,412203088.0,1.0,,
79908,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412203.0,3.0,,412203088002.0,,,412203088001.0,,,1.0,41.0,2.0,2.0,3.0,88.0,2009.0,412203088.0,2.0,,
79912,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,36.0,,,,1.0,,,,,,,0.0,,0.0,412203.0,0.0,,412203088003.0,,,,,,1.0,41.0,2.0,2.0,3.0,88.0,2009.0,412203088.0,3.0,,
79915,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,36.0,,,,1.0,,,,,,,0.0,,0.0,412203.0,0.0,,412203088004.0,,,,,,1.0,41.0,2.0,2.0,3.0,88.0,2009.0,412203088.0,4.0,,
79918,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,,,,1.0,,,,,,,0.0,,0.0,412203.0,0.0,,412203088005.0,,,,,,1.0,41.0,2.0,2.0,3.0,88.0,2009.0,412203088.0,5.0,,
79933,0.0,,,2.0,,,,,1.0,,,0.0,41.0,41.0,,,,,0.0,41.0,,,,,,41.0,0.0,,,0.0,,,1.0,,,2.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412203.0,3.0,,412203121001.0,,,412203121002.0,,,1.0,41.0,2.0,2.0,3.0,121.0,2009.0,412203121.0,1.0,,
79936,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412203.0,3.0,,412203121002.0,,,412203121001.0,,,1.0,41.0,2.0,2.0,3.0,121.0,2009.0,412203121.0,2.0,,
79939,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,48.0,,,,,,,4.0,0.0,,,0.0,,0.0,412203.0,0.0,,412203121003.0,,,,,,1.0,41.0,2.0,2.0,3.0,121.0,2009.0,412203121.0,3.0,,
79942,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412203.0,3.0,,412203121004.0,,,412203121003.0,,,1.0,41.0,2.0,2.0,3.0,121.0,2009.0,412203121.0,4.0,,
79945,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,,,,,,,4.0,0.0,,,0.0,,0.0,412203.0,0.0,,412203121005.0,,,,,,1.0,41.0,2.0,2.0,3.0,121.0,2009.0,412203121.0,5.0,,
79947,0.0,,,2.0,,,,,1.0,,,0.0,41.0,41.0,,,,,0.0,41.0,,,,,,41.0,0.0,,,0.0,,,1.0,,,2.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412203.0,3.0,,412203122001.0,,,412203122002.0,,,1.0,41.0,2.0,2.0,3.0,122.0,2009.0,412203122.0,1.0,,
79949,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412203.0,3.0,,412203122002.0,,,412203122001.0,,,1.0,41.0,2.0,2.0,3.0,122.0,2009.0,412203122.0,2.0,,
79985,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204001001.0,,,412204001002.0,,,1.0,41.0,2.0,2.0,4.0,1.0,2009.0,412204001.0,1.0,,
79995,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204001002.0,,,412204001001.0,,,1.0,41.0,2.0,2.0,4.0,1.0,2009.0,412204001.0,2.0,,
80005,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,21.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204001003.0,412204001001.0,412204001002.0,412204001021.0,,,1.0,41.0,2.0,2.0,4.0,1.0,2009.0,412204001.0,3.0,,
80014,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204001021.0,,,412204001003.0,,,1.0,41.0,2.0,2.0,4.0,1.0,2009.0,412204001.0,21.0,,
80025,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,21.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,412204.0,3.0,,412204001081.0,412204001021.0,412204001003.0,,,,1.0,41.0,2.0,2.0,4.0,1.0,2009.0,412204001.0,81.0,,
80035,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204002001.0,,,,,,1.0,41.0,2.0,2.0,4.0,2.0,2009.0,412204002.0,1.0,,
80049,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,,,4.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204002003.0,412204002001.0,,412204002004.0,,,1.0,41.0,2.0,2.0,4.0,2.0,2009.0,412204002.0,3.0,,
80059,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204002004.0,,,412204002003.0,,,1.0,41.0,2.0,2.0,4.0,2.0,2009.0,412204002.0,4.0,,
80086,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,4.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204002021.0,412204002003.0,412204002004.0,,,,1.0,41.0,2.0,2.0,4.0,2.0,2009.0,412204002.0,21.0,,
80097,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204003001.0,,,412204003002.0,,,1.0,41.0,2.0,2.0,4.0,3.0,2009.0,412204003.0,1.0,,
80107,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204003002.0,,,412204003001.0,,,1.0,41.0,2.0,2.0,4.0,3.0,2009.0,412204003.0,2.0,,
80117,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200603.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204003003.0,,,,,,1.0,41.0,2.0,2.0,4.0,3.0,2009.0,412204003.0,3.0,,
80126,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200810.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204003004.0,,,,,,1.0,41.0,2.0,2.0,4.0,3.0,2009.0,412204003.0,4.0,,
80128,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,3.0,2.0,,,,2.0,0.0,,,1.0,,0.0,412204.0,3.0,,412204003121.0,,,412204003003.0,,,1.0,41.0,2.0,2.0,4.0,3.0,2009.0,412204003.0,121.0,,
80144,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204004002.0,,,,,,1.0,41.0,2.0,2.0,4.0,4.0,2009.0,412204004.0,2.0,,
80170,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204005001.0,,,412204005002.0,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,1.0,,
80180,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204005002.0,,,412204005001.0,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,2.0,,
80190,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200205.0,4.0,,,,,0.0,,0.0,412204.0,0.0,,412204005003.0,,,,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,3.0,,
80199,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200809.0,4.0,,,,,0.0,,0.0,412204.0,0.0,,412204005021.0,,,,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,21.0,,
80203,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204005101.0,,,,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,101.0,,
80207,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204005102.0,,,,,,1.0,41.0,2.0,2.0,4.0,5.0,2009.0,412204005.0,102.0,,
80217,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204006001.0,,,,,,1.0,41.0,2.0,2.0,4.0,6.0,2009.0,412204006.0,1.0,,
80228,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199308.0,7.0,,,,,0.0,,0.0,412204.0,0.0,,412204006003.0,,,,,,1.0,41.0,2.0,2.0,4.0,6.0,2009.0,412204006.0,3.0,,
80236,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200005.0,2.0,,,,,0.0,,0.0,412204.0,0.0,,412204006004.0,,,,,,1.0,41.0,2.0,2.0,4.0,6.0,2009.0,412204006.0,4.0,,
80244,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200005.0,2.0,,,,,0.0,,0.0,412204.0,0.0,,412204006005.0,,,,,,1.0,41.0,2.0,2.0,4.0,6.0,2009.0,412204006.0,5.0,,
80252,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200005.0,2.0,,,,,0.0,,0.0,412204.0,0.0,,412204006006.0,,,,,,1.0,41.0,2.0,2.0,4.0,6.0,2009.0,412204006.0,6.0,,
80264,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204007002.0,,,,,,1.0,41.0,2.0,2.0,4.0,7.0,2009.0,412204007.0,2.0,,
80313,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204009001.0,,,412204009002.0,,,1.0,41.0,2.0,2.0,4.0,9.0,2009.0,412204009.0,1.0,,
80323,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204009002.0,,,412204009001.0,,,1.0,41.0,2.0,2.0,4.0,9.0,2009.0,412204009.0,2.0,,
80332,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200009.0,1.0,,,,,0.0,,0.0,412204.0,0.0,,412204009003.0,,,,,,1.0,41.0,2.0,2.0,4.0,9.0,2009.0,412204009.0,3.0,,
80340,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200009.0,1.0,,,,,0.0,,0.0,412204.0,0.0,,412204009004.0,,,,,,1.0,41.0,2.0,2.0,4.0,9.0,2009.0,412204009.0,4.0,,
80350,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200409.0,4.0,,,,,0.0,,0.0,412204.0,0.0,,412204009031.0,,,,,,1.0,41.0,2.0,2.0,4.0,9.0,2009.0,412204009.0,31.0,,
80359,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204010001.0,,,412204010002.0,,,1.0,41.0,2.0,2.0,4.0,10.0,2009.0,412204010.0,1.0,,
80369,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204010002.0,,,412204010001.0,,,1.0,41.0,2.0,2.0,4.0,10.0,2009.0,412204010.0,2.0,,
80375,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199006.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204010003.0,,,,,,1.0,41.0,2.0,2.0,4.0,10.0,2009.0,412204010.0,3.0,,
80381,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199508.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204010004.0,,,,,,1.0,41.0,2.0,2.0,4.0,10.0,2009.0,412204010.0,4.0,,
80387,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199910.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204010005.0,,,,,,1.0,41.0,2.0,2.0,4.0,10.0,2009.0,412204010.0,5.0,,
80423,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204012001.0,,,412204012002.0,,,1.0,41.0,2.0,2.0,4.0,12.0,2009.0,412204012.0,1.0,,
80433,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204012002.0,,,412204012001.0,,,1.0,41.0,2.0,2.0,4.0,12.0,2009.0,412204012.0,2.0,,
80451,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200805.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204012004.0,,,,,,1.0,41.0,2.0,2.0,4.0,12.0,2009.0,412204012.0,4.0,,
80459,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204012005.0,412204012001.0,412204012002.0,,,,1.0,41.0,2.0,2.0,4.0,12.0,2009.0,412204012.0,5.0,,
80482,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204014002.0,,,,,,1.0,41.0,2.0,2.0,4.0,14.0,2009.0,412204014.0,2.0,,
80520,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204016001.0,,,412204016002.0,,,1.0,41.0,2.0,2.0,4.0,16.0,2009.0,412204016.0,1.0,,
80529,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204016002.0,,,412204016001.0,,,1.0,41.0,2.0,2.0,4.0,16.0,2009.0,412204016.0,2.0,,
80536,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200705.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204016003.0,,,,,,1.0,41.0,2.0,2.0,4.0,16.0,2009.0,412204016.0,3.0,,
80542,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200810.0,2.0,,,,,0.0,,0.0,412204.0,0.0,,412204016005.0,,,,,,1.0,41.0,2.0,2.0,4.0,16.0,2009.0,412204016.0,5.0,,
80572,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204018001.0,,,412204018002.0,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,1.0,,
80582,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204018002.0,,,412204018001.0,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,2.0,,
80605,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,1.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204018005.0,,,,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,5.0,,
80611,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,1.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204018061.0,,,,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,61.0,,
80616,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,412204.0,3.0,,412204018081.0,,,,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,81.0,,
80619,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,,,,5.0,0.0,,,0.0,,1.0,412204.0,3.0,,412204018121.0,,,,,,1.0,41.0,2.0,2.0,4.0,18.0,2009.0,412204018.0,121.0,,
80628,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204019001.0,,,412204019002.0,,,1.0,41.0,2.0,2.0,4.0,19.0,2009.0,412204019.0,1.0,,
80638,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204019002.0,,,412204019001.0,,,1.0,41.0,2.0,2.0,4.0,19.0,2009.0,412204019.0,2.0,,
80698,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204081001.0,,,412204081002.0,,,1.0,41.0,2.0,2.0,4.0,81.0,2009.0,412204081.0,1.0,,
80703,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204081002.0,,,412204081001.0,,,1.0,41.0,2.0,2.0,4.0,81.0,2009.0,412204081.0,2.0,,
80708,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200812.0,5.0,,,,,0.0,,0.0,412204.0,0.0,,412204081003.0,,,,,,1.0,41.0,2.0,2.0,4.0,81.0,2009.0,412204081.0,3.0,,
80715,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,0.0,,1.0,412204.0,3.0,,412204081005.0,,,,,,1.0,41.0,2.0,2.0,4.0,81.0,2009.0,412204081.0,5.0,,
80720,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204082001.0,,,412204082002.0,,,1.0,41.0,2.0,2.0,4.0,82.0,2009.0,412204082.0,1.0,,
80725,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204082002.0,,,412204082001.0,,,1.0,41.0,2.0,2.0,4.0,82.0,2009.0,412204082.0,2.0,,
80730,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200804.0,4.0,,,,,0.0,,0.0,412204.0,0.0,,412204082003.0,,,,,,1.0,41.0,2.0,2.0,4.0,82.0,2009.0,412204082.0,3.0,,
80735,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200904.0,4.0,,,,,0.0,,0.0,412204.0,0.0,,412204082004.0,,,,,,1.0,41.0,2.0,2.0,4.0,82.0,2009.0,412204082.0,4.0,,
80740,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204083001.0,,,,,,1.0,41.0,2.0,2.0,4.0,83.0,2009.0,412204083.0,1.0,,
80748,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204084001.0,,,412204084002.0,,,1.0,41.0,2.0,2.0,4.0,84.0,2009.0,412204084.0,1.0,,
80752,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,,0.0,412204.0,3.0,,412204084002.0,,,412204084001.0,,,1.0,41.0,2.0,2.0,4.0,84.0,2009.0,412204084.0,2.0,,
80756,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,,,,1.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204084003.0,,,,,,1.0,41.0,2.0,2.0,4.0,84.0,2009.0,412204084.0,3.0,,
80759,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,,,,1.0,,,,,,,0.0,,0.0,412204.0,0.0,,412204084101.0,,,,,,1.0,41.0,2.0,2.0,4.0,84.0,2009.0,412204084.0,101.0,,
80761,0.0,,,,,,,,1.0,,,0.0,41.0,41.0,,,,,0.0,41.0,,,,,,41.0,,,,,,,4.0,2.0,,,,,,,4.0,0.0,,,0.0,,0.0,412204.0,0.0,,412204121001.0,,,,,,1.0,41.0,2.0,2.0,4.0,121.0,2009.0,412204121.0,1.0,,
80764,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0,2.0,,,,4.0,0.0,,,1.0,,0.0,412204.0,3.0,,412204121002.0,,,412204121001.0,,,1.0,41.0,2.0,2.0,4.0,121.0,2009.0,412204121.0,2.0,,
80767,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,,2.0,,,,4.0,0.0,,,1.0,,0.0,412204.0,3.0,,412204121003.0,,,,,,1.0,41.0,2.0,2.0,4.0,121.0,2009.0,412204121.0,3.0,,
80769,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,2.0,1.0,,,,2.0,,,,4.0,0.0,,,0.0,,1.0,412204.0,3.0,,412204121004.0,,412204121002.0,,,,1.0,41.0,2.0,2.0,4.0,121.0,2009.0,412204121.0,4.0,,
