,e1,e2,e11c,e11d,e14a,e16a,e12,wave,e11e,e11a,e11b,e2b,e12_cln,e14a_cln,e16a_cln,hhid,commid,t1,t2,t3,t4,t5,e16a1
12397,,,,3.0,2800.0,2800.0,1000.0,2009.0,,,,1.0,,,,452103007.0,452103.0,45.0,2.0,1.0,3.0,7.0,
12406,,,,2.0,2500.0,2000.0,1270.0,2009.0,,,,1.0,,,,452103008.0,452103.0,45.0,2.0,1.0,3.0,8.0,
12415,,,,1.0,1700.0,1700.0,800.0,2009.0,,,,1.0,,,,452103009.0,452103.0,45.0,2.0,1.0,3.0,9.0,
12424,,,,2.0,2500.0,2500.0,1200.0,2009.0,,,,1.0,,,,452103010.0,452103.0,45.0,2.0,1.0,3.0,10.0,
12441,,,,1.0,1400.0,1400.0,700.0,2009.0,,,,1.0,,,,452103013.0,452103.0,45.0,2.0,1.0,3.0,13.0,
12450,,,,1.0,1300.0,1300.0,600.0,2009.0,,,,1.0,,,,452103014.0,452103.0,45.0,2.0,1.0,3.0,14.0,
12468,,,,1.0,1000.0,1000.0,400.0,2009.0,,,,1.0,,,,452103018.0,452103.0,45.0,2.0,1.0,3.0,18.0,
12473,,,,1.0,1600.0,1600.0,800.0,2009.0,,,,1.0,,,,452103019.0,452103.0,45.0,2.0,1.0,3.0,19.0,
12479,,,,2.0,2000.0,2000.0,1200.0,2009.0,,,,1.0,,,,452103020.0,452103.0,45.0,2.0,1.0,3.0,20.0,
12482,,,,1.0,2000.0,2000.0,1000.0,2009.0,,,,1.0,,,,452103041.0,452103.0,45.0,2.0,1.0,3.0,41.0,
12489,,,,1.0,2200.0,2200.0,1000.0,2009.0,,,,1.0,,,,452103043.0,452103.0,45.0,2.0,1.0,3.0,43.0,
12496,,,,1.0,2000.0,2000.0,500.0,2009.0,,,,1.0,,,,452103061.0,452103.0,45.0,2.0,1.0,3.0,61.0,
12502,,,,1.0,540.0,540.0,250.0,2009.0,,,,1.0,,,,452103062.0,452103.0,45.0,2.0,1.0,3.0,62.0,
12508,,,,1.0,800.0,800.0,300.0,2009.0,,,,1.0,,,,452103063.0,452103.0,45.0,2.0,1.0,3.0,63.0,
12516,,,,1.0,1400.0,1400.0,600.0,2009.0,,,,1.0,,,,452103081.0,452103.0,45.0,2.0,1.0,3.0,81.0,
12532,,,,2.0,2500.0,2400.0,1000.0,2009.0,,,,1.0,,,,452104003.0,452104.0,45.0,2.0,1.0,4.0,3.0,
12545,,,,2.0,2500.0,2500.0,1300.0,2009.0,,,,1.0,,,,452104005.0,452104.0,45.0,2.0,1.0,4.0,5.0,
12553,,,,2.0,2700.0,2700.0,650.0,2009.0,,,,1.0,,,,452104006.0,452104.0,45.0,2.0,1.0,4.0,6.0,
12561,,,,2.0,2000.0,1840.0,1000.0,2009.0,,,,1.0,,,,452104007.0,452104.0,45.0,2.0,1.0,4.0,7.0,
12570,,,,1.0,1500.0,1500.0,600.0,2009.0,,,,1.0,,,,452104008.0,452104.0,45.0,2.0,1.0,4.0,8.0,
12581,,,,2.0,2000.0,2000.0,600.0,2009.0,,,,1.0,,,,452104010.0,452104.0,45.0,2.0,1.0,4.0,10.0,
12599,,,,2.0,3600.0,3600.0,1500.0,2009.0,,,,1.0,,,,452104013.0,452104.0,45.0,2.0,1.0,4.0,13.0,
12608,,,,1.0,2400.0,2400.0,900.0,2009.0,,,,1.0,,,,452104014.0,452104.0,45.0,2.0,1.0,4.0,14.0,
12617,,,,1.0,1800.0,1800.0,900.0,2009.0,,,,1.0,,,,452104016.0,452104.0,45.0,2.0,1.0,4.0,16.0,
12626,,,,1.0,700.0,700.0,300.0,2009.0,,,,1.0,,,,452104017.0,452104.0,45.0,2.0,1.0,4.0,17.0,
12635,,,,1.0,1000.0,1000.0,300.0,2009.0,,,,1.0,,,,452104018.0,452104.0,45.0,2.0,1.0,4.0,18.0,
12643,,,,3.0,4500.0,4500.0,2000.0,2009.0,,,,1.0,,,,452104019.0,452104.0,45.0,2.0,1.0,4.0,19.0,
12651,,,,1.0,1500.0,1500.0,700.0,2009.0,,,,1.0,,,,452104020.0,452104.0,45.0,2.0,1.0,4.0,20.0,
12656,,,,1.0,400.0,400.0,200.0,2009.0,,,,1.0,,,,452104041.0,452104.0,45.0,2.0,1.0,4.0,41.0,
12658,,,,1.0,900.0,900.0,150.0,2009.0,,,,1.0,,,,452104121.0,452104.0,45.0,2.0,1.0,4.0,121.0,
12667,,,,3.0,4600.0,3000.0,600.0,2009.0,,,,1.0,,,,452201081.0,452201.0,45.0,2.0,2.0,1.0,81.0,
12670,,,,2.0,2000.0,1000.0,800.0,2009.0,,,,1.0,,,,452201129.0,452201.0,45.0,2.0,2.0,1.0,129.0,
12688,,,,5.0,0.0,4500.0,700.0,2009.0,,,,1.0,,,,452202004.0,452202.0,45.0,2.0,2.0,2.0,4.0,
12710,,,,2.0,600.0,1500.0,700.0,2009.0,,,,1.0,,,,452202008.0,452202.0,45.0,2.0,2.0,2.0,8.0,
12724,,,,5.0,640.0,550.0,80.0,2009.0,,,,1.0,,,,452202010.0,452202.0,45.0,2.0,2.0,2.0,10.0,
12746,,,,4.0,2000.0,2000.0,1000.0,2009.0,,,,1.0,,,,452202015.0,452202.0,45.0,2.0,2.0,2.0,15.0,
12755,,,,2.0,800.0,1000.0,300.0,2009.0,,,,1.0,,,,452202016.0,452202.0,45.0,2.0,2.0,2.0,16.0,
12764,,,,2.0,1000.0,400.0,200.0,2009.0,,,,1.0,,,,452202017.0,452202.0,45.0,2.0,2.0,2.0,17.0,
12778,,,,4.0,3000.0,1500.0,800.0,2009.0,,,,1.0,,,,452202020.0,452202.0,45.0,2.0,2.0,2.0,20.0,
12784,,,,4.0,2000.0,2000.0,1000.0,2009.0,,,,1.0,,,,452202041.0,452202.0,45.0,2.0,2.0,2.0,41.0,
12796,,,,2.0,1500.0,500.0,200.0,2009.0,,,,1.0,,,,452202044.0,452202.0,45.0,2.0,2.0,2.0,44.0,
12800,,,,10.0,10000.0,2500.0,3000.0,2009.0,,,,1.0,,,,452202081.0,452202.0,45.0,2.0,2.0,2.0,81.0,
12805,,,,8.0,20000.0,700.0,2980.0,2009.0,,,,1.0,,,,452202082.0,452202.0,45.0,2.0,2.0,2.0,82.0,
12809,,,,2.0,400.0,1100.0,700.0,2009.0,,,,1.0,,,,452202083.0,452202.0,45.0,2.0,2.0,2.0,83.0,
12813,,,,3.0,0.0,5000.0,2000.0,2009.0,,,,1.0,,,,452202101.0,452202.0,45.0,2.0,2.0,2.0,101.0,
12817,,,,6.0,12000.0,1800.0,2600.0,2009.0,,,,1.0,,,,452202122.0,452202.0,45.0,2.0,2.0,2.0,122.0,
12825,,,,2.0,0.0,1500.0,150.0,2009.0,,,,1.0,,,,452203001.0,452203.0,45.0,2.0,2.0,3.0,1.0,
12841,,,,1.0,0.0,2700.0,500.0,2009.0,,,,1.0,,,,452203003.0,452203.0,45.0,2.0,2.0,3.0,3.0,
12849,,,,3.0,0.0,1500.0,600.0,2009.0,,,,1.0,,,,452203004.0,452203.0,45.0,2.0,2.0,3.0,4.0,
12861,,,,3.0,500.0,2600.0,500.0,2009.0,,,,1.0,,,,452203006.0,452203.0,45.0,2.0,2.0,3.0,6.0,
12870,,,,4.0,1000.0,2300.0,500.0,2009.0,,,,1.0,,,,452203007.0,452203.0,45.0,2.0,2.0,3.0,7.0,
12884,,,,1.0,0.0,900.0,500.0,2009.0,,,,1.0,,,,452203009.0,452203.0,45.0,2.0,2.0,3.0,9.0,
12890,,,,2.0,1200.0,700.0,200.0,2009.0,,,,1.0,,,,452203011.0,452203.0,45.0,2.0,2.0,3.0,11.0,
12897,,,,1.0,300.0,1600.0,300.0,2009.0,,,,1.0,,,,452203012.0,452203.0,45.0,2.0,2.0,3.0,12.0,
12909,,,,5.0,3000.0,2500.0,3000.0,2009.0,,,,1.0,,,,452203014.0,452203.0,45.0,2.0,2.0,3.0,14.0,
12917,,,,3.0,400.0,2700.0,1000.0,2009.0,,,,1.0,,,,452203015.0,452203.0,45.0,2.0,2.0,3.0,15.0,
12928,,,,2.0,0.0,1500.0,680.0,2009.0,,,,1.0,,,,452203017.0,452203.0,45.0,2.0,2.0,3.0,17.0,
12937,,,,2.0,1200.0,900.0,700.0,2009.0,,,,1.0,,,,452203018.0,452203.0,45.0,2.0,2.0,3.0,18.0,
12952,,,,2.0,800.0,1500.0,1000.0,2009.0,,,,1.0,,,,452203041.0,452203.0,45.0,2.0,2.0,3.0,41.0,
12963,,,,4.0,0.0,2200.0,1100.0,2009.0,,,,1.0,,,,452203061.0,452203.0,45.0,2.0,2.0,3.0,61.0,
12973,,,,2.0,0.0,1200.0,700.0,2009.0,,,,1.0,,,,452203102.0,452203.0,45.0,2.0,2.0,3.0,102.0,
12978,,,,1.0,0.0,1800.0,700.0,2009.0,,,,1.0,,,,452203122.0,452203.0,45.0,2.0,2.0,3.0,122.0,
12981,,,,1.0,0.0,1600.0,500.0,2009.0,,,,1.0,,,,452203123.0,452203.0,45.0,2.0,2.0,3.0,123.0,
12984,,,,2.0,900.0,600.0,800.0,2009.0,,,,1.0,,,,452203124.0,452203.0,45.0,2.0,2.0,3.0,124.0,
12985,,,,2.0,800.0,1800.0,600.0,2009.0,,,,1.0,,,,452203125.0,452203.0,45.0,2.0,2.0,3.0,125.0,
12988,,,,2.0,0.0,1462.0,700.0,2009.0,,,,1.0,,,,452203126.0,452203.0,45.0,2.0,2.0,3.0,126.0,
12991,,,,2.0,0.0,2000.0,600.0,2009.0,,,,1.0,,,,452203127.0,452203.0,45.0,2.0,2.0,3.0,127.0,
12998,,,,5.0,3000.0,3000.0,1500.0,2009.0,,,,1.0,,,,452204001.0,452204.0,45.0,2.0,2.0,4.0,1.0,
13013,,,,4.0,2500.0,7500.0,1000.0,2009.0,,,,1.0,,,,452204003.0,452204.0,45.0,2.0,2.0,4.0,3.0,
13022,,,,4.0,0.0,1560.0,90.0,2009.0,,,,1.0,,,,452204004.0,452204.0,45.0,2.0,2.0,4.0,4.0,
13028,,,,4.0,0.0,3000.0,300.0,2009.0,,,,1.0,,,,452204005.0,452204.0,45.0,2.0,2.0,4.0,5.0,
13035,,,,7.0,3000.0,2000.0,2500.0,2009.0,,,,1.0,,,,452204006.0,452204.0,45.0,2.0,2.0,4.0,6.0,
13044,,,,4.0,2000.0,1500.0,850.0,2009.0,,,,1.0,,,,452204007.0,452204.0,45.0,2.0,2.0,4.0,7.0,
13052,,,,5.0,2300.0,1000.0,1000.0,2009.0,,,,1.0,,,,452204008.0,452204.0,45.0,2.0,2.0,4.0,8.0,
13061,,,,4.0,2000.0,2000.0,500.0,2009.0,,,,1.0,,,,452204009.0,452204.0,45.0,2.0,2.0,4.0,9.0,
13070,,,,2.0,1000.0,1000.0,500.0,2009.0,,,,1.0,,,,452204010.0,452204.0,45.0,2.0,2.0,4.0,10.0,
13079,,,,1.0,0.0,700.0,80.0,2009.0,,,,1.0,,,,452204011.0,452204.0,45.0,2.0,2.0,4.0,11.0,
13096,,,,5.0,3000.0,2000.0,800.0,2009.0,,,,1.0,,,,452204014.0,452204.0,45.0,2.0,2.0,4.0,14.0,
13112,,,,5.0,3500.0,2000.0,1500.0,2009.0,,,,1.0,,,,452204017.0,452204.0,45.0,2.0,2.0,4.0,17.0,
13134,,,,4.0,4000.0,1200.0,500.0,2009.0,,,,1.0,,,,452204061.0,452204.0,45.0,2.0,2.0,4.0,61.0,
13138,,,,3.0,900.0,1800.0,300.0,2009.0,,,,1.0,,,,452204081.0,452204.0,45.0,2.0,2.0,4.0,81.0,
13142,,,,8.0,10000.0,2000.0,2000.0,2009.0,,,,1.0,,,,452204083.0,452204.0,45.0,2.0,2.0,4.0,83.0,
13145,,,,2.0,2000.0,750.0,500.0,2009.0,,,,1.0,,,,452204101.0,452204.0,45.0,2.0,2.0,4.0,101.0,
13159,,,,,,,,2009.0,,,,9.0,,,,452302001.0,452302.0,45.0,2.0,3.0,2.0,1.0,
13168,,,,2.0,0.0,3000.0,500.0,2009.0,,,,1.0,,,,452302002.0,452302.0,45.0,2.0,3.0,2.0,2.0,
13177,,,,2.0,1000.0,2400.0,600.0,2009.0,,,,1.0,,,,452302003.0,452302.0,45.0,2.0,3.0,2.0,3.0,
13185,,,,2.0,2000.0,1200.0,300.0,2009.0,,,,1.0,,,,452302004.0,452302.0,45.0,2.0,3.0,2.0,4.0,
13196,,,,2.0,,1500.0,400.0,2009.0,,,,1.0,,,,452302006.0,452302.0,45.0,2.0,3.0,2.0,6.0,
13211,,,,2.0,0.0,2800.0,650.0,2009.0,,,,1.0,,,,452302008.0,452302.0,45.0,2.0,3.0,2.0,8.0,
13220,,,,2.0,0.0,3000.0,500.0,2009.0,,,,1.0,,,,452302009.0,452302.0,45.0,2.0,3.0,2.0,9.0,
13229,,,,2.0,1000.0,1200.0,300.0,2009.0,,,,1.0,,,,452302010.0,452302.0,45.0,2.0,3.0,2.0,10.0,
13238,,,,2.0,0.0,-9999.0,400.0,2009.0,,,,1.0,,,,452302011.0,452302.0,45.0,2.0,3.0,2.0,11.0,
13251,,,,3.0,2000.0,-9999.0,1000.0,2009.0,,,,1.0,,,,452302013.0,452302.0,45.0,2.0,3.0,2.0,13.0,
13261,,,,1.0,0.0,1800.0,400.0,2009.0,,,,1.0,,,,452302015.0,452302.0,45.0,2.0,3.0,2.0,15.0,
13270,,,,2.0,1200.0,3000.0,800.0,2009.0,,,,1.0,,,,452302016.0,452302.0,45.0,2.0,3.0,2.0,16.0,
13282,,,,2.0,1500.0,1000.0,400.0,2009.0,,,,1.0,,,,452302019.0,452302.0,45.0,2.0,3.0,2.0,19.0,
13296,,,,1.0,0.0,2000.0,350.0,2009.0,,,,1.0,,,,452302041.0,452302.0,45.0,2.0,3.0,2.0,41.0,
13302,,,,1.0,0.0,800.0,130.0,2009.0,,,,1.0,,,,452302042.0,452302.0,45.0,2.0,3.0,2.0,42.0,
13308,,,,1.0,-9999.0,1600.0,200.0,2009.0,,,,1.0,,,,452302043.0,452302.0,45.0,2.0,3.0,2.0,43.0,
13315,,,,1.0,200.0,2800.0,500.0,2009.0,,,,1.0,,,,452302081.0,452302.0,45.0,2.0,3.0,2.0,81.0,
13319,,,,1.0,0.0,1000.0,200.0,2009.0,,,,1.0,,,,452302082.0,452302.0,45.0,2.0,3.0,2.0,82.0,
13328,,,,5.0,6000.0,2000.0,1.0,2009.0,,,,1.0,,,,452303002.0,452303.0,45.0,2.0,3.0,3.0,2.0,
13338,,,,1.0,0.0,2000.0,500.0,2009.0,,,,1.0,,,,452303005.0,452303.0,45.0,2.0,3.0,3.0,5.0,
13346,,,,1.0,0.0,2000.0,300.0,2009.0,,,,1.0,,,,452303006.0,452303.0,45.0,2.0,3.0,3.0,6.0,
13353,,,,4.0,3000.0,2700.0,400.0,2009.0,,,,1.0,,,,452303007.0,452303.0,45.0,2.0,3.0,3.0,7.0,
13363,,,,4.0,0.0,1500.0,600.0,2009.0,,,,1.0,,,,452303009.0,452303.0,45.0,2.0,3.0,3.0,9.0,
13372,,,,7.0,5000.0,,2000.0,2009.0,,,,1.0,,,,452303010.0,452303.0,45.0,2.0,3.0,3.0,10.0,
13381,,,,4.0,3800.0,2200.0,800.0,2009.0,,,,1.0,,,,452303011.0,452303.0,45.0,2.0,3.0,3.0,11.0,
13390,,,,8.0,9500.0,3500.0,2500.0,2009.0,,,,1.0,,,,452303012.0,452303.0,45.0,2.0,3.0,3.0,12.0,
13398,,,,3.0,2500.0,1000.0,1000.0,2009.0,,,,1.0,,,,452303013.0,452303.0,45.0,2.0,3.0,3.0,13.0,
13406,,,,4.0,0.0,2500.0,700.0,2009.0,,,,1.0,,,,452303014.0,452303.0,45.0,2.0,3.0,3.0,14.0,
13413,,,,3.0,3500.0,1500.0,1000.0,2009.0,,,,1.0,,,,452303015.0,452303.0,45.0,2.0,3.0,3.0,15.0,
13422,,,,4.0,2000.0,1600.0,700.0,2009.0,,,,1.0,,,,452303016.0,452303.0,45.0,2.0,3.0,3.0,16.0,
13429,,,,3.0,2500.0,2000.0,800.0,2009.0,,,,1.0,,,,452303017.0,452303.0,45.0,2.0,3.0,3.0,17.0,
13442,,,,6.0,7000.0,2000.0,1800.0,2009.0,,,,1.0,,,,452303019.0,452303.0,45.0,2.0,3.0,3.0,19.0,
13450,,,,3.0,-9999.0,1500.0,700.0,2009.0,,,,1.0,,,,452303020.0,452303.0,45.0,2.0,3.0,3.0,20.0,
13456,,,,5.0,2000.0,2000.0,1000.0,2009.0,,,,1.0,,,,452303041.0,452303.0,45.0,2.0,3.0,3.0,41.0,
13463,,,,3.0,0.0,2600.0,700.0,2009.0,,,,1.0,,,,452303042.0,452303.0,45.0,2.0,3.0,3.0,42.0,
13468,,,,3.0,0.0,2000.0,600.0,2009.0,,,,1.0,,,,452303081.0,452303.0,45.0,2.0,3.0,3.0,81.0,
13472,,,,1.0,0.0,1800.0,500.0,2009.0,,,,1.0,,,,452303082.0,452303.0,45.0,2.0,3.0,3.0,82.0,
13474,,,,4.0,3000.0,2000.0,500.0,2009.0,,,,1.0,,,,452303101.0,452303.0,45.0,2.0,3.0,3.0,101.0,
13477,,,,2.0,0.0,-9999.0,600.0,2009.0,,,,1.0,,,,452303102.0,452303.0,45.0,2.0,3.0,3.0,102.0,
13490,,,,4.0,0.0,2000.0,600.0,2009.0,,,,1.0,,,,452304002.0,452304.0,45.0,2.0,3.0,4.0,2.0,
13500,,,,1.0,-9999.0,2000.0,700.0,2009.0,,,,1.0,,,,452304004.0,452304.0,45.0,2.0,3.0,4.0,4.0,
13514,,,,5.0,1500.0,-9999.0,700.0,2009.0,,,,1.0,,,,452304006.0,452304.0,45.0,2.0,3.0,4.0,6.0,
13525,,,,3.0,0.0,2000.0,700.0,2009.0,,,,1.0,,,,452304009.0,452304.0,45.0,2.0,3.0,4.0,9.0,
13534,,,,3.0,0.0,4000.0,600.0,2009.0,,,,1.0,,,,452304010.0,452304.0,45.0,2.0,3.0,4.0,10.0,
13543,,,,1.0,600.0,1250.0,300.0,2009.0,,,,1.0,,,,452304012.0,452304.0,45.0,2.0,3.0,4.0,12.0,
13549,,,,4.0,2500.0,1000.0,400.0,2009.0,,,,1.0,,,,452304014.0,452304.0,45.0,2.0,3.0,4.0,14.0,
13570,,,,3.0,0.0,2500.0,500.0,2009.0,,,,1.0,,,,452304018.0,452304.0,45.0,2.0,3.0,4.0,18.0,
13578,,,,4.0,-9999.0,4000.0,1000.0,2009.0,,,,1.0,,,,452304019.0,452304.0,45.0,2.0,3.0,4.0,19.0,
13587,,,,2.0,1000.0,800.0,300.0,2009.0,,,,1.0,,,,452304020.0,452304.0,45.0,2.0,3.0,4.0,20.0,
13593,,,,1.0,0.0,2000.0,200.0,2009.0,,,,1.0,,,,452304041.0,452304.0,45.0,2.0,3.0,4.0,41.0,
13600,,,,3.0,3000.0,1000.0,1000.0,2009.0,,,,1.0,,,,452304043.0,452304.0,45.0,2.0,3.0,4.0,43.0,
13605,,,,2.0,5600.0,2400.0,680.0,2009.0,,,,1.0,,,,452304081.0,452304.0,45.0,2.0,3.0,4.0,81.0,
13607,,,,2.0,0.0,2500.0,400.0,2009.0,,,,1.0,,,,452304121.0,452304.0,45.0,2.0,3.0,4.0,121.0,
13616,,,,1.0,0.0,-9999.0,100.0,2009.0,,,,1.0,,,,452402001.0,452402.0,45.0,2.0,4.0,2.0,1.0,
13624,,,,1.0,-9999.0,-9999.0,90.0,2009.0,,,,1.0,,,,452402002.0,452402.0,45.0,2.0,4.0,2.0,2.0,
13631,,,,1.0,0.0,2000.0,400.0,2009.0,,,,1.0,,,,452402003.0,452402.0,45.0,2.0,4.0,2.0,3.0,
13638,,,,1.0,0.0,1000.0,500.0,2009.0,,,,1.0,,,,452402005.0,452402.0,45.0,2.0,4.0,2.0,5.0,
13643,,,,1.0,-9999.0,800.0,150.0,2009.0,,,,1.0,,,,452402006.0,452402.0,45.0,2.0,4.0,2.0,6.0,
13671,,,,1.0,1000.0,1000.0,250.0,2009.0,,,,1.0,,,,452402017.0,452402.0,45.0,2.0,4.0,2.0,17.0,
13676,,,,1.0,450.0,450.0,100.0,2009.0,,,,1.0,,,,452402019.0,452402.0,45.0,2.0,4.0,2.0,19.0,
13683,,,,1.0,400.0,400.0,60.0,2009.0,,,,1.0,,,,452402020.0,452402.0,45.0,2.0,4.0,2.0,20.0,
13690,,,,1.0,0.0,500.0,300.0,2009.0,,,,1.0,,,,452402101.0,452402.0,45.0,2.0,4.0,2.0,101.0,
13734,,,,1.0,0.0,900.0,300.0,2009.0,,,,1.0,,,,452404001.0,452404.0,45.0,2.0,4.0,4.0,1.0,
13743,,,,1.0,-9999.0,-9999.0,-999.0,2009.0,,,,1.0,,,,452404002.0,452404.0,45.0,2.0,4.0,4.0,2.0,
13751,,,,1.0,0.0,1500.0,500.0,2009.0,,,,1.0,,,,452404003.0,452404.0,45.0,2.0,4.0,4.0,3.0,
13758,,,,1.0,0.0,2950.0,300.0,2009.0,,,,1.0,,,,452404004.0,452404.0,45.0,2.0,4.0,4.0,4.0,
13763,,,,1.0,-9999.0,600.0,200.0,2009.0,,,,1.0,,,,452404005.0,452404.0,45.0,2.0,4.0,4.0,5.0,
13769,,,,-99.0,-9999.0,800.0,40.0,2009.0,,,,1.0,,,,452404006.0,452404.0,45.0,2.0,4.0,4.0,6.0,
13776,,,,2.0,0.0,2000.0,100.0,2009.0,,,,1.0,,,,452404008.0,452404.0,45.0,2.0,4.0,4.0,8.0,
13790,,,,3.0,0.0,3000.0,800.0,2009.0,,,,1.0,,,,452404010.0,452404.0,45.0,2.0,4.0,4.0,10.0,
13799,,,,2.0,500.0,3500.0,900.0,2009.0,,,,1.0,,,,452404011.0,452404.0,45.0,2.0,4.0,4.0,11.0,
13805,,,,1.0,300.0,2000.0,180.0,2009.0,,,,1.0,,,,452404012.0,452404.0,45.0,2.0,4.0,4.0,12.0,
13815,,,,2.0,2000.0,2000.0,200.0,2009.0,,,,1.0,,,,452404014.0,452404.0,45.0,2.0,4.0,4.0,14.0,
13825,,,,1.0,2000.0,2000.0,800.0,2009.0,,,,1.0,,,,452404016.0,452404.0,45.0,2.0,4.0,4.0,16.0,
13834,,,,1.0,-9999.0,500.0,100.0,2009.0,,,,1.0,,,,452404017.0,452404.0,45.0,2.0,4.0,4.0,17.0,
13842,,,,1.0,0.0,2500.0,-999.0,2009.0,,,,1.0,,,,452404018.0,452404.0,45.0,2.0,4.0,4.0,18.0,
13851,,,,,1.0,500.0,100.0,2009.0,,,,1.0,,,,452404019.0,452404.0,45.0,2.0,4.0,4.0,19.0,
13858,,,,1.0,1000.0,1000.0,300.0,2009.0,,,,1.0,,,,452404020.0,452404.0,45.0,2.0,4.0,4.0,20.0,
13865,,,,1.0,200.0,500.0,150.0,2009.0,,,,1.0,,,,452404042.0,452404.0,45.0,2.0,4.0,4.0,42.0,
13869,,,,1.0,0.0,3000.0,300.0,2009.0,,,,1.0,,,,452404043.0,452404.0,45.0,2.0,4.0,4.0,43.0,
13875,,,,1.0,0.0,-9999.0,20.0,2009.0,,,,1.0,,,,452404061.0,452404.0,45.0,2.0,4.0,4.0,61.0,
13876,,,,-99.0,-9999.0,800.0,40.0,2009.0,,,,1.0,,,,452404121.0,452404.0,45.0,2.0,4.0,4.0,121.0,
13879,,,,-99.0,-9999.0,800.0,40.0,2009.0,,,,1.0,,,,452404122.0,452404.0,45.0,2.0,4.0,4.0,122.0,
13899,,,,4.0,5000.0,1500.0,1000.0,2009.0,,,,1.0,,,,521107002.0,521107.0,52.0,1.0,1.0,7.0,2.0,
13911,,,,2.0,1000.0,2000.0,1000.0,2009.0,,,,1.0,,,,521107005.0,521107.0,52.0,1.0,1.0,7.0,5.0,
13915,,,,3.0,1000.0,1000.0,700.0,2009.0,,,,1.0,,,,521107006.0,521107.0,52.0,1.0,1.0,7.0,6.0,
13937,,,,2.0,0.0,100.0,1200.0,2009.0,,,,1.0,,,,521107011.0,521107.0,52.0,1.0,1.0,7.0,11.0,
13946,,,,3.0,5000.0,3000.0,2000.0,2009.0,,,,1.0,,,,521107014.0,521107.0,52.0,1.0,1.0,7.0,14.0,
13950,,,,5.0,1000.0,1200.0,1000.0,2009.0,,,,1.0,,,,521107015.0,521107.0,52.0,1.0,1.0,7.0,15.0,
13962,,,,2.0,-9999.0,1000.0,500.0,2009.0,,,,1.0,,,,521107018.0,521107.0,52.0,1.0,1.0,7.0,18.0,
13966,,,,3.0,1200.0,1200.0,800.0,2009.0,,,,1.0,,,,521107019.0,521107.0,52.0,1.0,1.0,7.0,19.0,
13971,,,,4.0,0.0,2400.0,1000.0,2009.0,,,,1.0,,,,521107020.0,521107.0,52.0,1.0,1.0,7.0,20.0,
13975,,,,3.0,4000.0,1000.0,300.0,2009.0,,,,1.0,,,,521107061.0,521107.0,52.0,1.0,1.0,7.0,61.0,
13987,,,,1.0,-9999.0,1500.0,300.0,2009.0,,,,1.0,,,,521108004.0,521108.0,52.0,1.0,1.0,8.0,4.0,
13994,,,,4.0,3000.0,450.0,300.0,2009.0,,,,1.0,,,,521108005.0,521108.0,52.0,1.0,1.0,8.0,5.0,
14014,,,,1.0,-9999.0,200.0,-999.0,2009.0,,,,1.0,,,,521108010.0,521108.0,52.0,1.0,1.0,8.0,10.0,
14019,,,,1.0,1000.0,100.0,-999.0,2009.0,,,,1.0,,,,521108011.0,521108.0,52.0,1.0,1.0,8.0,11.0,
14026,,,,1.0,1000.0,802.0,100.0,2009.0,,,,1.0,,,,521108012.0,521108.0,52.0,1.0,1.0,8.0,12.0,
14033,,,,3.0,1300.0,-9999.0,300.0,2009.0,,,,1.0,,,,521108013.0,521108.0,52.0,1.0,1.0,8.0,13.0,
14054,,,,2.0,3800.0,400.0,300.0,2009.0,,,,1.0,,,,521108018.0,521108.0,52.0,1.0,1.0,8.0,18.0,
14060,,,,4.0,2000.0,1200.0,1100.0,2009.0,,,,1.0,,,,521108019.0,521108.0,52.0,1.0,1.0,8.0,19.0,
14068,,,,4.0,2000.0,1200.0,3500.0,2009.0,,,,1.0,,,,521108081.0,521108.0,52.0,1.0,1.0,8.0,81.0,
14072,,,,2.0,0.0,2500.0,300.0,2009.0,,,,1.0,,,,521108082.0,521108.0,52.0,1.0,1.0,8.0,82.0,
14074,,,,3.0,3000.0,400.0,1000.0,2009.0,,,,1.0,,,,521108121.0,521108.0,52.0,1.0,1.0,8.0,121.0,
14082,,,,7.0,0.0,11000.0,4000.0,2009.0,,,,1.0,,,,521203001.0,521203.0,52.0,1.0,2.0,3.0,1.0,
14097,,,,2.0,4800.0,2600.0,1500.0,2009.0,,,,1.0,,,,521203003.0,521203.0,52.0,1.0,2.0,3.0,3.0,
14113,,,,1.0,0.0,2000.0,200.0,2009.0,,,,1.0,,,,521203006.0,521203.0,52.0,1.0,2.0,3.0,6.0,
14121,,,,2.0,0.0,2000.0,1000.0,2009.0,,,,1.0,,,,521203007.0,521203.0,52.0,1.0,2.0,3.0,7.0,
14128,,,,2.0,0.0,2000.0,600.0,2009.0,,,,1.0,,,,521203008.0,521203.0,52.0,1.0,2.0,3.0,8.0,
14137,,,,1.0,,1350.0,500.0,2009.0,,,,1.0,,,,521203009.0,521203.0,52.0,1.0,2.0,3.0,9.0,
14144,,,,8.0,5000.0,2000.0,1000.0,2009.0,,,,1.0,,,,521203010.0,521203.0,52.0,1.0,2.0,3.0,10.0,
14152,,,,4.0,0.0,2600.0,900.0,2009.0,,,,1.0,,,,521203011.0,521203.0,52.0,1.0,2.0,3.0,11.0,
14161,,,,3.0,5000.0,5000.0,1000.0,2009.0,,,,1.0,,,,521203012.0,521203.0,52.0,1.0,2.0,3.0,12.0,
